f0,f1,f2,f3,label
9.485026398966445171e-01,-9.466722031536717097e+00,3.891751091301608678e+00,7.949850692783194006e+00,4.000000000000000000e+00
-6.857345632407546354e+00,2.622963810183641442e+00,-7.424245586270753483e-01,5.856367153293843941e+00,0.000000000000000000e+00
-7.837823506118241745e+00,3.986372834769097651e+00,-2.633724319434024963e+00,6.675478638198995895e+00,0.000000000000000000e+00
1.499072887768585716e+00,-1.027206593465267126e+01,4.809379385305109444e+00,7.153691032083515644e+00,4.000000000000000000e+00
-5.398104079754382667e+00,8.130207620597120766e+00,-1.099249097903700623e+00,8.198176389936062236e+00,9.000000000000000000e+00
-5.561888966747783769e+00,2.103770438061238757e+00,-1.100107023598765554e+00,5.926765730872507021e+00,0.000000000000000000e+00
6.147965430759384731e+00,-4.674103082116567442e+00,-3.365684683207660122e+00,6.092184797693890097e+00,1.000000000000000000e+00
5.007263807187046112e+00,5.162661027810150571e+00,-2.319526104664480837e+00,7.062484008553535642e-01,3.000000000000000000e+00
-1.933566806139357830e+00,1.559370778462578766e+00,-8.635341420654427225e+00,-2.838533429764974247e+00,5.000000000000000000e+00
-2.451535520011208558e+00,3.763066540927852976e+00,-9.495548666329360898e+00,-1.376812170866114071e+00,5.000000000000000000e+00
9.437162577919682604e+00,7.323551912659402419e+00,-1.370446224465418972e+00,-3.467224773266550653e-01,2.000000000000000000e+00
-2.360742721975831682e+00,2.256084385785568802e+00,-8.738248315720440473e+00,-1.813541663545028548e+00,5.000000000000000000e+00
-4.821155624045323940e+00,8.654235361273611815e+00,-2.929267878352002086e+00,7.280219112610534893e+00,9.000000000000000000e+00
-6.285926083465800396e+00,8.344738223000229382e+00,2.538106357798615154e-01,8.549176517391385843e+00,9.000000000000000000e+00
-8.905499432013544436e-02,-9.798313203540997662e+00,4.461186032591220041e+00,8.042685711971250484e+00,4.000000000000000000e+00
4.224062828034029771e+00,-4.571796616549635317e+00,-5.083546803956329185e+00,6.117349211902486594e+00,1.000000000000000000e+00
6.523493994933242668e+00,-8.015901013106766726e+00,3.968404080933061628e+00,2.981416228236880794e+00,8.000000000000000000e+00
-2.080996207162139289e+00,1.626071368252453020e+00,8.567670733991590737e+00,-1.597840230915096082e+00,7.000000000000000000e+00
8.469779030116233898e+00,7.233941985783626016e+00,-3.607128449457846386e+00,1.293073801746907447e+00,2.000000000000000000e+00
-3.226360614165255658e+00,1.604283522805077133e+00,7.607447931732831847e+00,-8.323760098834863674e-01,7.000000000000000000e+00
5.141674281779942568e+00,-3.663678324109437945e+00,-5.437127371401784259e+00,4.965682718720452193e+00,1.000000000000000000e+00
1.894554213129169495e+00,3.480035939463238748e+00,-2.111173100759235588e+00,2.767660776212523821e+00,3.000000000000000000e+00
1.111843490907944343e+01,6.489118156054632713e+00,-1.900850551462349269e+00,-2.683358435746812654e-01,2.000000000000000000e+00
6.928054591423899566e+00,2.577667177313502478e+00,-1.516947767725546070e+00,6.753680105662674293e+00,6.000000000000000000e+00
-1.971432083907711963e+00,2.673376671681186423e+00,-7.570464149602333492e+00,-2.030319585512958991e+00,5.000000000000000000e+00
-5.960175744674785392e+00,8.066249537731618346e+00,-1.869167386621704452e+00,8.080733537988651349e+00,9.000000000000000000e+00
2.086062313604355900e+00,5.462244540570687867e+00,-2.137457134462144914e+00,1.036768488496476293e+00,3.000000000000000000e+00
-4.641003450600407199e+00,3.072547167306728610e+00,-8.349795042841172688e-01,5.270038650056509510e+00,0.000000000000000000e+00
9.207058086219834792e+00,2.730306521101372841e+00,-3.133204700936239817e+00,4.977315006820922427e+00,6.000000000000000000e+00
9.205808424179465987e+00,7.343182663892339868e+00,-3.328748463598917073e+00,5.756667841626653681e-01,2.000000000000000000e+00
-6.395186750657302355e+00,9.225415483291573793e+00,-3.709829744934025619e-01,7.355194454023829209e+00,9.000000000000000000e+00
6.098515944989653548e+00,-6.887399639937875406e+00,5.486548399274154164e+00,4.555409131363964192e+00,8.000000000000000000e+00
3.386859220826910377e+00,4.355948054218560017e+00,-2.180959840660909421e+00,1.822193193557904767e+00,3.000000000000000000e+00
-5.204141565178299622e+00,8.487552648276265543e+00,-1.544707220265123970e+00,8.795219255359121746e+00,9.000000000000000000e+00
-5.189951508321214213e+00,1.417288800681403282e+00,-5.450648164382512206e-01,4.338599415051761277e+00,0.000000000000000000e+00
-2.275252367395472763e+00,2.700510300788780071e+00,-7.714116505421383607e+00,-1.977992540896813090e+00,5.000000000000000000e+00
-2.241036938136829804e+00,2.366952380385426657e+00,-9.774421091247354809e+00,-2.185438284887458948e+00,5.000000000000000000e+00
-4.962694195888971649e+00,8.269629156070951836e+00,-1.038279693556573902e+00,8.122385859304669609e+00,9.000000000000000000e+00
-1.783484585514378606e+00,-3.139196915222850492e-01,-9.583532021379772559e+00,-1.371770127157386554e+00,5.000000000000000000e+00
6.967285416311196578e+00,-8.661961143682288977e+00,4.975167539457610033e+00,4.706071247464683971e+00,8.000000000000000000e+00
3.073978532547206655e+00,4.502632183334102756e+00,-2.820977034994118782e+00,2.493739108600591781e+00,3.000000000000000000e+00
-2.212196730584569337e+00,3.972179437138067648e+00,-7.293283026850827966e+00,-2.778539774711782595e+00,5.000000000000000000e+00
3.079879588399981660e+00,4.818774928793924772e+00,-3.420295999161665268e+00,2.097001283324761989e+00,3.000000000000000000e+00
1.027950093528148301e+01,6.842675557400270669e+00,-2.192449052002624743e+00,-1.989133422538516549e-02,2.000000000000000000e+00
4.838299409390824479e+00,-4.649852259207780669e+00,-4.447559298417167462e+00,7.720705444003828966e+00,1.000000000000000000e+00
5.539307132586288596e+00,-4.785794359753068328e+00,-5.052646402556675298e+00,5.840743278391920867e+00,1.000000000000000000e+00
-5.228161032338210390e+00,2.022706538690672406e+00,-6.847190351252271379e-01,6.494522130853317421e+00,0.000000000000000000e+00
4.245951364410000650e+00,5.290775687541862560e+00,-3.017198256419828528e+00,8.532093287887599908e-01,3.000000000000000000e+00
4.501817865656155604e+00,3.942385975115133778e+00,-6.120403321048750733e-01,5.425273937720517248e-01,3.000000000000000000e+00
-5.041214897732861466e+00,8.199172778085587865e+00,-7.547834783089075739e-01,8.060860627802052036e+00,9.000000000000000000e+00
-6.005690523246022927e+00,8.780546420802282981e+00,-1.307359076598572756e+00,8.162494800066511402e+00,9.000000000000000000e+00
1.288988811701224924e-01,-8.662217930100515773e+00,5.076330741733983132e+00,7.564587065875224781e+00,4.000000000000000000e+00
4.065714314308610078e+00,5.315224829691513442e+00,-1.922064856366085372e+00,1.297850825847401746e+00,3.000000000000000000e+00
-4.537892237137697293e+00,1.511149071488175011e+00,9.526430758449993874e+00,-4.160263758755031738e-01,7.000000000000000000e+00
-6.377485947912864717e+00,2.192221679071517215e+00,-8.866374258477853765e-01,5.659546102511864518e+00,0.000000000000000000e+00
-6.900830880435107062e-01,-8.139902613829729461e+00,6.618562810784546002e+00,7.868307102501196582e+00,4.000000000000000000e+00
-5.299440003202841254e+00,2.793216431224149865e+00,-2.014727012562699926e+00,6.703659623993662109e+00,0.000000000000000000e+00
8.384507758255173471e+00,6.919528935927096391e+00,-2.231807288549294555e+00,2.519885871238331659e-02,2.000000000000000000e+00
7.897020674929253303e+00,6.222500522971360581e+00,-2.806405088368456369e+00,-1.323960576647399634e+00,2.000000000000000000e+00
4.943413200749804837e+00,-6.766995660455249251e+00,4.853652194986561419e+00,2.711752622750464692e+00,8.000000000000000000e+00
5.619015505805267985e+00,-7.014276325386334499e+00,3.415032236911446084e+00,4.650364502802074362e+00,8.000000000000000000e+00
6.263675708389867536e-01,-1.181486373148661073e+01,5.436297630365562128e+00,7.510210854217376664e+00,4.000000000000000000e+00
-4.885699303075520916e+00,1.095467599977200779e+00,6.400209379808316612e+00,-2.932709010352136048e+00,7.000000000000000000e+00
8.869538727941527867e+00,7.572981163793759407e+00,-3.072184288948712538e+00,2.198794993372693296e-01,2.000000000000000000e+00
9.417679886016992796e+00,8.636283678155121990e+00,-3.547505039813193761e+00,1.093588927104299918e-01,2.000000000000000000e+00
-3.658959821526074130e+00,2.757936750159284855e+00,-8.681869077190970785e+00,-2.799258834641697113e+00,5.000000000000000000e+00
-4.052631963703964502e+00,1.632132116394976684e+00,8.141809911497142949e+00,-1.669915988560557008e+00,7.000000000000000000e+00
5.427578248896292479e+00,-6.597946613811652483e+00,4.953071642617943304e+00,4.891629783849511526e+00,8.000000000000000000e+00
-5.057938775448726609e+00,2.229080099011046201e+00,-8.717000913770363013e+00,-2.031639328219317253e+00,5.000000000000000000e+00
-5.192060900063051321e+00,2.243435936002433628e+00,7.163850805558324986e+00,-1.461380107705512854e+00,7.000000000000000000e+00
4.405147764716344838e+00,5.107022676651277848e+00,-4.147807588569663473e+00,9.750290917477433261e-02,3.000000000000000000e+00
-5.516709205734120935e+00,3.957002994873597856e+00,-7.337390093027487126e-01,4.937548608751231249e+00,0.000000000000000000e+00
-5.627790998965370051e+00,8.592611679391382040e+00,-1.976023220464525387e+00,9.926691556541500816e+00,9.000000000000000000e+00
1.074957751726916300e+01,7.580963117264192697e+00,-2.519987069283670778e+00,-6.593050974562775224e-01,2.000000000000000000e+00
-3.136537724902254354e+00,1.139757198671286442e+00,7.233066530281387685e+00,-2.852128045849043891e-01,7.000000000000000000e+00
-1.366224145914214649e-01,-1.021877821178530432e+01,6.025463212693168202e+00,7.773034418882990515e+00,4.000000000000000000e+00
-6.295290301899474805e+00,1.849800202572062791e+00,-2.243567558298697140e+00,5.906735846397344503e+00,0.000000000000000000e+00
-6.424558936084565630e+00,1.864045665857139156e+00,-1.103535844350031603e+00,6.493981857749916209e+00,0.000000000000000000e+00
-4.866621073937176689e+00,1.199935066579316256e-02,8.348130036501576257e+00,-1.948592729776536636e+00,7.000000000000000000e+00
7.036629810708781463e+00,-6.302757081652156756e+00,2.887407231891729431e+00,5.716549782872796470e+00,8.000000000000000000e+00
8.029381116302086951e+00,8.209475100819533466e+00,-3.007179223313718008e+00,-1.667969510053601390e+00,2.000000000000000000e+00
-6.521207126281037603e+00,8.090080771189910536e+00,-1.468686065545224295e+00,8.306858275657207358e+00,9.000000000000000000e+00
6.408228994864799688e+00,-8.705205663560136031e+00,4.093896740615154073e+00,4.701363264848088086e+00,8.000000000000000000e+00
-2.903859266984046616e+00,2.760808656439027065e+00,-9.335389459525510247e+00,-2.910665618446053760e+00,5.000000000000000000e+00
-1.805246282855362372e+00,3.244801333722109327e+00,-8.381629799355467370e+00,-1.787349924362106712e+00,5.000000000000000000e+00
-7.563321096898126150e+00,2.366627574603481943e+00,-1.004982180540596737e-01,6.181378431515919480e+00,0.000000000000000000e+00
-6.390927894243743523e+00,3.981802076808869550e+00,-9.164820032919316350e-01,6.419783639213878068e+00,0.000000000000000000e+00
3.340468721028023502e+00,4.391845126343972616e+00,-1.919717868117787773e+00,2.165000986748196965e+00,3.000000000000000000e+00
3.237500271675872288e+00,4.016971512698145119e+00,-2.652558165544152136e+00,2.343164780476866049e+00,3.000000000000000000e+00
-2.748542344906282686e+00,1.520002453768692252e+00,-8.519956503122712022e+00,-2.319050872438851219e+00,5.000000000000000000e+00
4.133504073256947464e+00,3.368406768114670324e+00,-2.725997335934914112e+00,1.629318353496585159e+00,3.000000000000000000e+00
2.986723554899427313e+00,5.150391016899881436e+00,-2.498735477379995018e+00,2.185994092945215961e+00,3.000000000000000000e+00
5.052213499362801841e+00,-4.068178225561572603e+00,-4.644474197253776637e+00,6.302664765382107070e+00,1.000000000000000000e+00
5.130344464969359919e+00,-4.355945770671127093e+00,-5.269159424155297700e+00,6.190379480958948299e+00,1.000000000000000000e+00
-4.434573609355282997e+00,7.504283539610198339e+00,-1.422555402177194672e-01,6.817514075443515509e+00,9.000000000000000000e+00
7.710138938803259734e+00,2.879324168637164671e+00,-2.635192130719373083e+00,5.000018441398053071e+00,6.000000000000000000e+00
-2.493219857630781355e+00,2.673789100499406324e+00,-8.660101427807934016e+00,-4.010078934886651680e+00,5.000000000000000000e+00
7.221707773430084742e+00,-5.640401751286098886e+00,-4.412995807224238121e+00,6.527964893440099559e+00,1.000000000000000000e+00
2.910164065825381563e+00,3.879119186554678578e+00,-3.603137968540285563e+00,2.488151865252828721e+00,3.000000000000000000e+00
6.079329256696774486e+00,-6.475063203723241401e+00,3.798015191696814341e+00,4.633780631598762412e+00,8.000000000000000000e+00
6.466659332373673408e+00,-7.260332596326403376e+00,4.687081947672817606e+00,5.627322249552480393e+00,8.000000000000000000e+00
-4.286105474593248310e+00,6.595598338605374034e-01,6.580298086742219610e+00,-8.872632187659044156e-01,7.000000000000000000e+00
-6.325988922579560914e+00,2.071439901422666541e+00,-4.539133420290302201e-01,6.818089579580758119e+00,0.000000000000000000e+00
-2.029417027966743170e+00,2.523964165417825534e+00,-7.202210496730401701e+00,-2.168962859728005288e+00,5.000000000000000000e+00
-3.780991041404139885e+00,9.440785336274490902e-01,7.887013923859551134e+00,3.434001013332410590e-01,7.000000000000000000e+00
7.583505875450461176e+00,3.281066799354106500e+00,-2.159024829895270781e+00,4.692487821087835798e+00,6.000000000000000000e+00
9.347251473604691441e+00,7.781503809472728683e+00,-2.173215733680040174e+00,-7.064027797397410824e-01,2.000000000000000000e+00
-4.839735683298722613e+00,8.941477055970089793e+00,-8.616879292693525594e-01,7.676366091290719673e+00,9.000000000000000000e+00
1.029982362426176135e+00,-8.340290944875613732e+00,4.669191451618672772e+00,8.006905367116749161e+00,4.000000000000000000e+00
4.797466025807537449e+00,-3.582269331750628449e+00,-3.101125286749272014e+00,5.537771967259014438e+00,1.000000000000000000e+00
6.324468534776275241e+00,-6.348012398754338648e+00,3.805912634280892881e+00,4.335706358434552321e+00,8.000000000000000000e+00
8.110480096296310393e+00,3.265272874908820455e+00,-1.225773522942386062e+00,5.795884275962246868e+00,6.000000000000000000e+00
-3.876976016714054118e+00,2.765900230818062688e+00,7.429812739741770145e+00,-5.193376847814716868e-01,7.000000000000000000e+00
7.056366394071829973e+00,-7.031607184796629717e+00,3.981579964340232980e+00,5.876919851822048457e+00,8.000000000000000000e+00
-4.446392104453509297e+00,1.809704215228824076e+00,7.426650683941328879e+00,-4.255370311085706625e-01,7.000000000000000000e+00
3.992912182784886799e+00,-7.040369472752579405e+00,3.375571949770505231e+00,4.826452132204051892e+00,8.000000000000000000e+00
8.952600011058175156e+00,6.860558039873203562e+00,-2.877469271508126702e+00,-2.931136502007862799e-01,2.000000000000000000e+00
-5.897048629133090636e-02,-1.063610394189299058e+01,4.693022720807022985e+00,7.694293090950913516e+00,4.000000000000000000e+00
-2.659206345416492479e+00,1.825057777502620215e+00,-9.420675374753061604e+00,-3.273197990842944272e+00,5.000000000000000000e+00
-5.389500169876071389e+00,8.688446226630398783e+00,-2.080631223593569779e+00,7.967609500456180882e+00,9.000000000000000000e+00
2.767972181940824505e+00,4.114018914725212639e+00,-2.666573774005005948e+00,1.625495976004164733e+00,3.000000000000000000e+00
5.754669464159873904e+00,-6.323424987392333385e+00,4.060111502554915930e+00,4.670231961445574065e+00,8.000000000000000000e+00
9.388934102582572550e+00,6.884930644699991831e+00,-3.135618583649174340e+00,-3.139251496798325936e-01,2.000000000000000000e+00
5.925873563892757545e+00,-7.563739024180734738e+00,5.490112149069786618e+00,4.999520191695796534e+00,8.000000000000000000e+00
9.316147314512930322e+00,7.541865937420615396e+00,-4.355032816710676435e+00,-1.249037289726254940e+00,2.000000000000000000e+00
-6.949000059436006183e+00,2.385899519113355183e+00,-9.990701356848834536e-01,5.540372663790680718e+00,0.000000000000000000e+00
-3.392145322014829212e+00,-7.715887629126583214e-01,7.076344274674019275e+00,-5.947193196375383240e-01,7.000000000000000000e+00
-4.913960691945171710e+00,2.363090645055110350e+00,8.198791036920592745e+00,-4.358531066229817119e-01,7.000000000000000000e+00
9.179472463077676281e+00,7.998124618870990687e+00,-3.146210810981344252e+00,-2.447250303437981112e-02,2.000000000000000000e+00
1.035628528332176757e+01,3.322443252133758573e+00,-1.710612623191768211e+00,6.480317211972243641e+00,6.000000000000000000e+00
-3.025124210763827648e+00,1.448579557225389669e+00,-8.493504793956720533e+00,-1.745349219034430632e+00,5.000000000000000000e+00
-5.625086188916988306e+00,9.873762284833458303e-01,-1.207787911597141939e+00,6.023047041737148000e+00,0.000000000000000000e+00
5.716823121344881464e+00,-7.177210273211874991e+00,3.544918345779439761e+00,3.150905308328364463e+00,8.000000000000000000e+00
-2.179646886442817788e+00,2.252429795033493498e+00,-7.596427765837081125e+00,-1.150202472395503772e+00,5.000000000000000000e+00
-2.685396531556357047e+00,3.533496616940418278e+00,7.717934631995449379e+00,1.966384320431502353e-02,7.000000000000000000e+00
-2.328976265545605884e+00,2.087058020504312328e+00,8.070791075423446870e+00,-1.284062490194670225e+00,7.000000000000000000e+00
-1.732938144077236231e+00,3.742314114120028012e+00,-7.389075425742408498e+00,-9.835861539158292643e-01,5.000000000000000000e+00
9.129390663065597877e+00,5.923184180117788245e+00,-2.757123196187241998e+00,-4.515260407357994943e-01,2.000000000000000000e+00
7.105412573439108925e+00,-6.831069765646794245e+00,3.294240767339554843e+00,3.082071436639291395e+00,8.000000000000000000e+00
7.168729950850616817e+00,-6.643143085308845563e+00,3.564674437867755064e+00,3.601383908410308088e+00,8.000000000000000000e+00
-7.209977458888165991e-01,-9.022765356305892936e+00,5.126620450561526710e+00,5.947606256258442414e+00,4.000000000000000000e+00
-2.404816416732701079e+00,3.053563872978963367e+00,7.878577920393611933e+00,-8.495244533983726809e-01,7.000000000000000000e+00
-5.481781000755261424e+00,7.548961122785439848e+00,-1.481005253970176128e+00,8.377819934516830713e+00,9.000000000000000000e+00
4.119053023093772303e+00,3.664149872950576370e+00,-3.066202914032397864e+00,1.590281450902162330e+00,3.000000000000000000e+00
7.565842172213844030e+00,3.779537640437567791e+00,-1.663599040181038324e+00,6.230398249316511539e+00,6.000000000000000000e+00
9.111712606936196224e+00,6.772971206747905981e+00,-1.809960021880552050e+00,1.954414973816308354e+00,2.000000000000000000e+00
8.887666679257186786e+00,2.684502468351363635e+00,-2.209162142636765580e+00,5.215744709479517738e+00,6.000000000000000000e+00
7.770746748652463509e+00,3.548692554741512240e+00,-2.209630083083281793e+00,6.044700942930115062e+00,6.000000000000000000e+00
4.875094050021132830e+00,-3.207199553885997645e+00,-3.925918090956649564e+00,5.474469462225658667e+00,1.000000000000000000e+00
-5.372816616225551734e+00,3.206621766898601233e+00,-6.743726029016762213e-01,5.813868444030681815e+00,0.000000000000000000e+00
5.324968935231639833e+00,-4.158379786660891142e+00,-3.858182610607817420e+00,4.276992002105089341e+00,1.000000000000000000e+00
9.854368566670497209e-01,-9.185205359520807633e+00,4.685627109536206980e+00,8.211383978337700285e+00,4.000000000000000000e+00
-2.816225782667543420e+00,1.267654712498721192e+00,5.899811162075369708e+00,-1.838011077087696066e+00,7.000000000000000000e+00
-5.930975645072597224e+00,7.019737969143032608e+00,-1.627142080554733194e+00,8.151808628837466486e+00,9.000000000000000000e+00
-4.073744427543456226e+00,9.647717210600150750e+00,-7.789052022131920383e-01,8.694162407652012092e+00,9.000000000000000000e+00
-2.284725974028734008e+00,2.494936527861433273e-01,7.873523975968152122e+00,-6.791718239046425909e-01,7.000000000000000000e+00
8.676894984084396967e+00,7.556636253264029435e+00,-2.662424691521604991e+00,-1.629178341161764410e-01,2.000000000000000000e+00
8.626216411021403019e+00,7.726426673785067756e+00,-2.468015059354037533e+00,4.136889983464236420e-01,2.000000000000000000e+00
-1.863195180502234427e+00,3.727074547409274352e+00,-7.598865687914383216e+00,-1.758518864948868110e+00,5.000000000000000000e+00
4.308482674640702115e+00,-7.096504160014803553e+00,4.442565491762286989e+00,3.337745400221901804e+00,8.000000000000000000e+00
6.968656959985330523e+00,-3.399838225345069631e+00,-5.404731163730870591e+00,6.070118290513185855e+00,1.000000000000000000e+00
9.508041574853308475e+00,8.809680772582481723e+00,-3.081562257648750247e+00,1.331072362087916350e+00,2.000000000000000000e+00
3.768272735670181728e+00,3.730587020279536148e+00,-1.844755179049925697e+00,1.895316323873231346e+00,3.000000000000000000e+00
3.774156893078499664e-01,-9.472050085306367606e+00,4.721137854283433910e+00,5.855099203722598844e+00,4.000000000000000000e+00
7.467109487818571978e+00,5.761115302851099962e+00,-1.945840307996332674e+00,1.629376125786119012e+00,2.000000000000000000e+00
-6.542307120218602279e-01,-9.479327019291899248e+00,4.507369483864663628e+00,6.408558423515234637e+00,4.000000000000000000e+00
2.858217273525814672e+00,5.352963466353438449e+00,-2.068602545994641329e+00,1.668510752148182119e+00,3.000000000000000000e+00
9.163256944103398638e+00,7.147427309387516026e+00,-4.062623229890106380e+00,1.437988027476320707e-01,2.000000000000000000e+00
-4.184444254121631346e+00,3.550379321748002415e+00,-2.169125992169445905e+00,4.692716433973719070e+00,0.000000000000000000e+00
-4.147962932224195320e+00,4.845071762459376430e-01,7.556661857979714014e+00,4.211058949709443056e-01,7.000000000000000000e+00
-5.342570406377754821e+00,5.218125137468005992e-01,3.790376768133290053e-01,4.793066643057173337e+00,0.000000000000000000e+00
5.269078384933601811e+00,-7.661655247719646233e+00,3.696488636723072041e+00,3.512849164626986376e+00,8.000000000000000000e+00
-7.887895022537041889e+00,1.364149410030433218e+00,-9.545935744123921207e-01,5.695369984831708976e+00,0.000000000000000000e+00
8.507816990116838340e+00,7.648814463798612628e+00,-2.307846607866095301e+00,-4.393618245425147117e-01,2.000000000000000000e+00
-3.790324303529150285e+00,1.315531516496615705e+00,6.639938697679773405e+00,-5.466688804070835017e-01,7.000000000000000000e+00
1.147820696908569138e+00,-9.857120329915161960e+00,5.423807427676259785e+00,9.122409209253364182e+00,4.000000000000000000e+00
4.383305793217950885e+00,3.756846043278344816e+00,-2.657992311821764542e+00,1.097858982289282359e+00,3.000000000000000000e+00
7.119179491719608066e+00,-7.111184319691965072e+00,4.391888354915532311e+00,4.239852285520767872e+00,8.000000000000000000e+00
9.546869764495919952e+00,6.911682368824656919e+00,-3.123367416670060681e+00,4.161041073513699340e-02,2.000000000000000000e+00
-1.828170060456204338e+00,6.710494635722137335e-01,-8.157150295805367435e+00,-1.743771437944768632e+00,5.000000000000000000e+00
-5.231063949011465652e+00,8.468829389550288411e+00,-1.396845987182547821e+00,8.893197149439895810e+00,9.000000000000000000e+00
-6.445423803825868880e+00,2.864805937034552663e+00,-2.100636246641816474e+00,5.297666626973932757e+00,0.000000000000000000e+00
-1.602594502024236256e+00,-9.755135069347177890e+00,4.924120758521841168e+00,7.488279756017002242e+00,4.000000000000000000e+00
-2.497394298233276633e+00,2.375754773544556553e+00,-8.799980079243436393e+00,-3.661313697945292489e+00,5.000000000000000000e+00
9.754424612473965084e+00,1.520350418542699700e+00,-2.274963186959026995e+00,5.586496487058741245e+00,6.000000000000000000e+00
5.352542930807469901e+00,-7.462145703924259799e+00,2.878501220238989688e+00,2.791100634986117601e+00,8.000000000000000000e+00
5.567523327665378829e+00,-7.484216241612616116e+00,4.668385887873686357e+00,3.493592468237808113e+00,8.000000000000000000e+00
1.805353403284112312e-01,-9.112598713063604805e+00,6.079834730596986425e+00,8.829047774164422435e+00,4.000000000000000000e+00
8.572626231626287563e+00,8.039376262468451273e+00,-2.476981304290724051e+00,4.742720335965449063e-01,2.000000000000000000e+00
-6.672964870358703671e+00,9.680935321596765064e+00,-2.286571185286534025e+00,7.493804207584360277e+00,9.000000000000000000e+00
-3.493196103338004121e+00,9.398321317628439697e-01,6.506218068484911576e+00,-9.642608054911616655e-01,7.000000000000000000e+00
9.954322344918161036e+00,7.343016370022187544e+00,-2.612463090778063712e+00,1.272969241615448555e+00,2.000000000000000000e+00
-3.232587591942211347e+00,-9.377060414536919630e-02,8.343764288987081557e+00,-5.190869277193534970e-01,7.000000000000000000e+00
3.489020794932040204e+00,3.724093058426905856e+00,-1.865613310535299885e+00,2.176583175378048018e+00,3.000000000000000000e+00
5.151441805674412677e+00,-4.416184248720475658e+00,-4.975983527477628066e+00,5.343787727050169245e+00,1.000000000000000000e+00
8.023066645289171461e+00,3.127312417899813290e+00,-3.087730551178268890e+00,6.808469081909835907e+00,6.000000000000000000e+00
6.772597263061406636e+00,-4.265250148317757173e+00,-5.339133667992419063e+00,6.328011359502760058e+00,1.000000000000000000e+00
8.265968803526902775e+00,3.359742160703972580e+00,-2.081359360459831276e+00,5.302608464633829399e+00,6.000000000000000000e+00
-3.092277376000228450e+00,4.657287909962839478e-01,-7.744495799525553004e+00,-1.529786965145418787e+00,5.000000000000000000e+00
7.685786522335457782e+00,3.510229162201831343e+00,-1.928110870918009478e+00,6.553623987095977377e+00,6.000000000000000000e+00
-5.720878974627672697e+00,9.059750124871188248e+00,-1.412063897444617133e+00,8.372411016377764525e+00,9.000000000000000000e+00
8.651326669478338616e+00,8.294491223469075081e+00,-3.714408259781626143e+00,-1.723233139361313393e+00,2.000000000000000000e+00
8.771461520313373228e+00,2.365057662465580357e+00,-2.836225416940505450e+00,6.774364029452115687e+00,6.000000000000000000e+00
6.853527477147042468e+00,-5.047531600579866051e+00,-4.791230258786047358e+00,5.127794320133085115e+00,1.000000000000000000e+00
7.845231898235925705e+00,3.484865483835343891e+00,-1.213963612071277343e+00,7.202388612588527472e+00,6.000000000000000000e+00
5.930240383515666736e+00,-3.974086348276540726e+00,-4.261335025394142662e+00,5.843226533820094382e+00,1.000000000000000000e+00
9.211204146966739614e+00,5.822299388310208990e+00,-4.597489462031193241e+00,-6.937847969015828453e-02,2.000000000000000000e+00
-3.271243705333738205e+00,4.884378310023455683e+00,-8.588464473257314324e+00,-2.349153117760124587e+00,5.000000000000000000e+00
8.891755954241435944e+00,3.488664616559883580e+00,-1.887265876146094312e+00,4.153166292658765357e+00,6.000000000000000000e+00
8.974282970237240420e+00,8.711879320976686714e+00,-3.640592526267747431e+00,-1.131322625892030809e+00,2.000000000000000000e+00
