f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,label
-6.631472101436894917e+00,3.084539634839794431e+00,-6.370549971733988626e-01,4.438645982823819836e+00,4.246384545195043714e+00,-3.704358280301078832e+00,-4.872309403067993649e+00,5.801693595955286220e+00,8.761677034241442286e+00,7.013050095656867988e+00,-2.758904762097478258e+00,4.846122114087212940e-01,3.647203753180116692e+00,2.279878152811134484e+00,-3.495916731597002780e+00,1.008573066043223943e+00,-4.047101528317416097e-01,-9.474538366697283109e+00,5.772284815399136626e+00,7.905404735602320265e+00,-3.437674899936602024e+00,5.101989596701410612e-01,-8.727158263370778712e+00,-9.805732442308101593e-01,9.086326060804843507e+00,3.370490471467435523e+00,-2.461908101419822525e+00,6.199065715281861344e+00,-3.402327320843415492e+00,8.860560528208643039e-01,7.724085391221240826e+00,-1.328370704970717409e+00,0.000000000000000000e+00
-6.607289839887757310e+00,6.371728400453132934e+00,2.239481404251288943e+00,1.732931941793025343e+00,2.295952127782828089e+00,4.013658167484551065e+00,-5.817831045616323138e+00,5.717249300013509838e+00,7.020627051376218120e+00,4.273010850448891951e+00,4.921030132119363465e+00,1.904360491059846616e-01,6.733382027522703872e+00,3.028992426392926429e+00,-3.735129621796230204e+00,-9.255504478748255437e-02,-1.519333834273021377e+00,-8.189730127253611158e+00,2.725281522500066611e+00,6.077615348934427786e+00,8.367106068484098103e+00,3.912799627182553142e+00,-8.898521896834351352e+00,-2.187756858024307416e+00,-8.133297501283134778e+00,-6.204773298237110879e+00,2.042436668922416931e+00,-6.252013689112189354e+00,6.625779276913800198e-01,-4.150047416650273213e-01,7.047286035535169191e+00,4.560099885800248387e+00,8.000000000000000000e+00
7.559245349611345866e+00,-5.248240093757438274e+00,-5.521531862338433072e+00,4.708577663948134706e+00,6.285610649970092112e+00,9.008941273835842978e+00,3.976823538374482325e+00,-3.146581613439558112e+00,9.362597468596436379e-01,6.780979262983061417e+00,3.431226744782867932e+00,-8.233635951340110282e+00,-2.957315756727536105e+00,8.011101959721740329e+00,-1.385823864812684825e+00,3.104437503722154545e+00,-9.334879814457908154e-02,-5.423573386880673475e+00,-5.943026034300397775e+00,-5.255762234306003977e-01,9.995281437277704129e+00,-4.780132723204320033e-01,4.462500374847452989e+00,-7.155043440001565003e+00,-7.209417963023900811e+00,-9.079765312671288058e+00,-6.500293144245934407e+00,-4.397653503366351302e+00,1.728404453879873737e-01,6.786744151665277336e+00,8.057323728436578847e+00,2.675934576904376527e+00,9.000000000000000000e+00
-1.969815648977178313e+00,-1.016518470107687122e+01,4.537358756387703806e-01,1.196340893808685202e+01,-5.261455391829414907e+00,-9.064579734031735114e+00,5.565931792771639408e+00,1.651216541880395239e+00,-1.529210610093955314e+00,-9.521276201851840426e+00,-4.872767650706288478e+00,7.269249953067254744e+00,-1.129007173633749694e+00,2.038832437324881175e-01,-9.589113419343338052e+00,-3.574216275087182204e+00,-3.407145357968552890e+00,2.769847225865368578e+00,7.968810744060820461e+00,2.293426711797684092e+00,3.649503972689497111e+00,-8.336663757128254915e+00,4.514462776778159103e+00,5.610082053183931272e+00,2.508094055737165817e+00,-2.421415324680979531e+00,-5.767707560797060040e+00,2.269733121475336901e-02,1.239727126881387420e+00,9.160444223992779911e+00,-1.583727937204654213e-01,6.467590597859912416e-01,2.000000000000000000e+00
5.581219256825331598e-01,5.967830830735408654e+00,-9.147436253369761516e+00,4.737588743935340574e+00,5.868757981450717587e+00,3.679333157824111300e+00,6.293398619909742919e+00,2.333738575522481096e+00,1.066785770343838280e+01,-7.152801260875651046e+00,-8.428548428070302023e+00,2.625214403282185582e+00,-9.649825285333317737e+00,9.232107269911860925e+00,-2.793407157931830032e+00,-5.990974660628245019e+00,-1.077081468552257171e+00,8.977872643861022794e+00,6.698635745730726399e+00,-4.261425338597764068e+00,-2.408646906033157009e+00,-4.849595134162142607e+00,6.767496094435641929e+00,4.007598399829751301e+00,4.729354603900151943e+00,8.258674754843942978e+00,5.546854246688362799e+00,8.027512478467166979e-01,-6.398893228784745091e+00,-7.831461391047475296e+00,-4.839250435696660801e+00,3.932109985123697804e+00,3.000000000000000000e+00
6.702693844894792363e+00,2.191976719811512098e+00,2.309501988992796129e+00,1.580608973392509942e+00,8.363418410227030364e+00,-7.889298414648164837e+00,4.012249860183492167e+00,-6.704649630354432510e+00,-9.624473864864445005e+00,-1.042058356126084639e+01,-9.214990145145169009e+00,1.782208393596004248e+00,-1.300382916234442021e+00,9.484090145873436128e+00,-7.056409967089447122e+00,-3.029714096516789024e+00,1.025024007571414408e+01,-2.547797962540062855e+00,7.420903805321942492e+00,1.437128250225465420e+00,8.684945408849575443e+00,7.980785461796346958e+00,6.410171455015703401e+00,-9.312024748885429304e+00,8.158462362642961097e+00,-4.404734128227935086e-01,-6.265963831039936593e+00,6.640344132120743481e+00,-6.809897017342951386e+00,-7.236315132968603514e+00,4.939349063036194032e+00,1.040383781201781588e+01,1.000000000000000000e+01
9.443350296660810272e+00,6.375799495158075203e+00,8.115365575061904480e+00,-6.716545738570430579e+00,1.159581236978903362e+00,6.764772158933286761e+00,9.230724941009178508e+00,2.864504547705282178e+00,7.250391266469772944e+00,4.063274233489797105e+00,-1.128274406024296539e+01,6.856299256812692811e+00,-2.376909870926547264e+00,7.805700777798310952e+00,-8.132772865544992680e-01,-6.805824047245403463e+00,1.139053367573423614e+01,-1.010037138649907007e+01,4.819727790292752445e+00,-6.152776114443923028e+00,-6.623721073336804821e+00,4.084410444991963374e+00,9.312246652959512261e+00,4.136933595989630064e+00,5.436592450871849280e+00,-2.564363615681173325e+00,-7.732043862783141819e+00,-5.683796976511359844e+00,4.458122941304168307e+00,-9.409179651275964673e+00,8.467262551652863234e-01,-6.879868985530552372e+00,1.300000000000000000e+01
-1.529228695729001108e+00,-8.148315915865762094e+00,-3.767093483264042364e-01,9.775697948650844182e+00,-7.365337137436516635e+00,-7.064714508132901472e+00,5.021230084245993375e+00,6.437818904924752506e-01,-9.643141190335968727e-02,-6.022967868082990783e+00,-4.979226375018305006e+00,9.076245885950100956e+00,-9.128554364758880713e-01,6.026551712693085650e-01,-1.056118857317031434e+01,-4.132124576811165184e+00,-8.215423447562599790e-01,2.330748991940805315e+00,8.956890380080039904e+00,2.499028337984684711e+00,2.730091719106753523e+00,-6.416327199721202135e+00,4.474721088838436778e+00,6.474443376374777515e+00,2.638498653533920546e+00,-1.100129247358722306e+00,-6.912165236007097313e+00,2.390194173276259271e+00,6.343241093893442484e-01,9.267491740245629828e+00,5.491733253266725123e-01,3.546978922061514578e-02,2.000000000000000000e+00
-8.358316842869085050e+00,-7.364794024535815886e+00,-3.419846540169488414e+00,1.644516349618384776e+00,7.358973291662569416e+00,-5.518155527315009579e+00,-5.704423506759950691e+00,-6.952073404005774115e+00,1.077914588871030332e+01,-6.778306627369669712e+00,-3.394686745606356748e+00,5.197256430842264185e-01,-9.960145162619651771e+00,7.194769044816030856e+00,1.016872896319558706e+01,1.359810323477325111e+00,-8.569194926485579344e+00,-3.991782532182780230e+00,4.491287606607768268e+00,-9.100789886298437992e+00,1.498584246678231535e+00,-4.164355906873240087e+00,9.010672087935764907e+00,4.473711153501117366e+00,-4.907916479606060811e+00,-9.167511578301807518e+00,6.411832572936425834e+00,4.200685480237535963e+00,3.896083193748263618e+00,9.650156164779462031e+00,3.086701904805293495e+00,1.788607708885013192e+00,4.000000000000000000e+00
5.442237588215989241e+00,-6.897981190768627258e+00,3.988498334257264410e+00,4.654023716351338713e+00,-5.879036892046378249e+00,8.683444409239612582e+00,-1.806703396767970649e+00,6.650764750753981325e+00,-9.433999065519751426e+00,-4.266495969408296673e+00,-9.056527536416838942e+00,3.592877978726686461e+00,1.073657270140919273e+00,2.406575637067060569e+00,-8.862277513157462039e+00,1.688762566501204043e+00,-4.752024825787600548e+00,5.007506326636340654e-01,-8.533142512650996991e+00,2.871937035349966472e+00,2.105094778433692415e+00,-1.069584348562556642e+01,1.575383598221826720e+00,8.911455634428532946e+00,6.553246329927952196e+00,8.803347983479723027e+00,8.794502606329537286e+00,6.122476554323778686e+00,-4.445154984191910685e+00,2.474509726735280690e+00,-1.867332725338404220e-01,-5.893046200720321259e+00,1.000000000000000000e+00
-4.717848490886217050e+00,-5.887439876491928903e-03,-8.233858399530605610e+00,4.484687642795740281e+00,1.009256480452513927e+01,8.949723145552890280e-01,9.517431290291366253e+00,-6.724530915454757007e+00,-9.056592920269620706e+00,-7.283679420425109852e-01,9.254472809747376516e+00,7.194245570860532624e+00,-2.570332357159033632e-01,8.439437967225739357e+00,-6.019695977791052144e+00,-4.558184437824560398e+00,4.076184582298279402e+00,4.679049340035616567e+00,-9.094571248044573508e+00,-3.701733493229242722e+00,3.609583841280725736e-01,7.739026101118675172e+00,-3.561173336184200178e+00,-7.755976752387314654e+00,-3.084224162763925525e-01,3.106842584521409822e+00,-4.651145684766276212e+00,6.434811345830922846e+00,6.692030366227601945e+00,6.857425943668571833e+00,-4.796581053820202278e+00,8.558858692096137588e+00,1.200000000000000000e+01
-4.549328442881468426e+00,2.195078205689218187e+00,-6.550229923050646441e+00,3.415890328129839837e+00,8.516522400393091274e+00,2.290599631056236429e+00,1.031675616653789085e+01,-8.019136188482015370e+00,-9.132731815015036503e+00,-6.035009021497170778e-01,9.013298732240835776e+00,5.959255961908208832e+00,-7.238942143283472186e-01,7.963979126078545967e+00,-4.195044791111712357e+00,-5.980992279470239481e+00,3.295805852551397130e+00,3.951862676907436089e+00,-1.016293495207778541e+01,-5.978684571983741591e+00,1.550071083552820195e+00,8.989669554729095680e+00,-2.549637393781772232e+00,-6.746144452512944589e+00,9.051709357319412397e-02,5.055339251453040639e+00,-4.815538690157296742e+00,6.803841974033851159e+00,8.209228502400724992e+00,5.980050197199384243e+00,-5.987448648751132474e+00,9.581176706531380205e+00,1.200000000000000000e+01
-1.365821710925937404e-01,-1.393173944850255364e+00,-9.807927905599317597e+00,3.380525015167425984e+00,1.051729658010684787e+01,9.356913375905641317e+00,9.654471662558890444e+00,-7.131028209292486153e+00,1.288745472545334447e+00,-1.335316011896028332e+00,-3.404459686423421338e+00,-8.884318928563294193e+00,6.377179775037355114e+00,2.927967618382536941e+00,-7.981346428789436231e+00,7.397500815452703549e+00,4.298487455599440565e+00,-2.557488560770936559e+00,6.537712065675948203e+00,-1.693078310599301695e+00,-8.872472665911628198e+00,-2.363450591408144952e+00,-1.784564789037375920e+00,-5.093523197388261536e+00,6.949406819290057769e+00,3.941794921297182341e+00,2.195332479319870522e+00,-5.173939963125535613e-01,-6.243887967593095834e-01,-4.764644411187051176e+00,1.394345820573909656e+00,6.471635761259500796e+00,1.100000000000000000e+01
-4.089201548414007625e+00,1.323031405383456871e-01,-7.761459821831819816e+00,4.296798906325850709e+00,7.192491012945705364e+00,9.051696436279226265e-01,9.951244426623397032e+00,-5.922442935447318924e+00,-8.837455974288863203e+00,-8.142811973873115283e-01,8.606517282925553403e+00,8.069141480426379687e+00,2.951647312307615900e-01,7.235355976762591013e+00,-4.912371408760435543e+00,-3.302322586990479536e+00,4.005107756934492613e+00,3.545508727296833307e+00,-8.091403951486400459e+00,-3.065583950687106984e+00,1.646791742415359083e+00,8.146814716043717652e+00,-4.564950110384666360e+00,-6.311722390763881307e+00,1.538958686525401687e+00,3.497556088311906564e+00,-4.807188864245515170e+00,7.921970268110016811e+00,7.000952805234771148e+00,5.824934878931416371e+00,-4.159195104951751709e+00,8.206215533704247278e+00,1.200000000000000000e+01
-8.338118747834290190e+00,-8.797678771332849479e+00,-2.560530621386628791e+00,2.885555654215838928e+00,6.548848510451006355e+00,-4.706006339319501741e+00,-8.293716527474819245e+00,-7.414212045575896859e+00,1.126723189261668345e+01,-6.905478527215524132e+00,-2.347361777046400366e+00,1.369640518992241818e+00,-9.602872378696961420e+00,8.601976960874678113e+00,8.299987775169105575e+00,1.405287414183735262e+00,-7.865463850183877170e+00,-3.906629834654094413e+00,4.961181779561018246e+00,-6.766507479800070612e+00,2.455998599519896075e+00,-4.697585266526571601e+00,8.830858266966238546e+00,4.247596852448869420e+00,-3.983646827929858691e+00,-5.620836654371800023e+00,4.656705397406597058e+00,4.987857636618391766e+00,6.266523623337088011e+00,8.721513494517902032e+00,2.897811895737792742e+00,2.406867263076941654e+00,4.000000000000000000e+00
7.558464722812773928e+00,2.547108568183840127e+00,2.951745162409371126e+00,2.261943139107528422e-01,9.618046170409240148e+00,-9.276090601609057629e+00,5.633525847141426901e+00,-7.909688960866707141e+00,-9.069026014706587091e+00,-8.523995924249373246e+00,-9.352437706298724507e+00,7.621451342114006211e-01,-4.202837323024011251e-01,1.065399446180877341e+01,-8.256111469847203566e+00,-3.856794311894748084e+00,8.421222840922826691e+00,2.355715655867522962e-01,7.765240494129417748e+00,2.703901393718287416e+00,9.140725830810687569e+00,8.164912345172671948e+00,5.731718187784621499e+00,-8.091742911183615661e+00,7.603382445826418312e+00,5.308306652071181908e-02,-5.627046679378516991e+00,8.016907823494179297e+00,-4.295703934124682988e+00,-7.661338408146084689e+00,3.592597615666916155e+00,1.133028013182709159e+01,1.000000000000000000e+01
6.640762644644794932e+00,6.481004141463089230e-01,4.891348212937651319e+00,7.770604586122294988e-01,9.391389088548690367e+00,-9.023375145460791558e+00,6.700193233328141318e+00,-5.945890182042706584e+00,-8.985488004407347518e+00,-7.641288866570518756e+00,-8.730105909613904203e+00,7.314912923418923629e-01,-1.834768721263577707e+00,1.026179376300403412e+01,-7.470330112308724679e+00,-2.867453943722714893e+00,9.485514324178716095e+00,-1.826588780437472526e+00,7.072764274289398578e+00,-1.076372979681255782e+00,9.691459744738486037e+00,6.564656847888698188e+00,7.016461066362927212e+00,-1.008876504242548044e+01,8.121107854484627353e+00,9.013085115772200284e-01,-6.499916607382750122e+00,7.528334018245251613e+00,-5.370805310881561212e+00,-7.852205981682743641e+00,4.912189304685783853e+00,9.780040908229999275e+00,1.000000000000000000e+01
5.868025065300478182e+00,-8.023170988659821035e+00,3.902227959657687428e+00,3.262390169583774480e+00,-7.377388843445517708e+00,7.958823535642310709e+00,-1.277827797851006419e+00,7.225362242152479908e+00,-8.736974736057383950e+00,-4.858884883928570098e+00,-9.497901160966081946e+00,2.686617957292957826e+00,2.536462004827142014e+00,1.577282280431118178e+00,-9.864088151435005614e+00,2.866656225421016391e+00,-4.122457447791103569e+00,9.066188375293914303e-01,-8.246799024113544263e+00,1.266408248094245792e+00,1.493006927765824443e+00,-8.167081343142587713e+00,3.246026637295747364e+00,7.361524654934033407e+00,4.792425748464426150e+00,1.051639648038501207e+01,9.875208156642683477e+00,4.909478809251025311e+00,-4.194032167540950873e+00,2.902961986515590453e+00,9.748810299131616119e-02,-5.699778194646721197e+00,1.000000000000000000e+00
-1.546676685100405457e+00,2.919314015802423778e+00,-4.063329100581138498e+00,-5.154543816448723170e+00,-4.759314539847854242e+00,-2.239767148343196457e+00,-7.860584675466014914e+00,3.820994457405745948e+00,5.226294486016464624e+00,9.250833221322453781e+00,-2.209640780276356686e+00,-6.382039091456942259e+00,-1.352280756807584083e+00,7.790130708401814097e+00,8.079447420737428942e+00,-1.528837372259660876e+00,-9.944932124539828777e+00,-8.598326250868016274e+00,-6.467865089856701388e+00,7.471712517811213150e-01,-7.694947747039547536e+00,-2.819654504717051147e+00,-8.971569600152946578e+00,3.091630500993399977e+00,-8.480747466152653402e+00,7.451919447941245167e+00,-3.244362116438509691e+00,4.931974870685211343e+00,2.030439053104467373e+00,-8.731030356581586105e+00,1.211774730698555347e+00,3.641318954305843292e+00,7.000000000000000000e+00
6.614389457321073529e+00,-7.051186530760642057e+00,4.032579530027601500e+00,4.964619057720902617e+00,-5.997330966281262832e+00,9.677583680017454171e+00,-1.475970235388837537e+00,9.331674276696174886e+00,-9.199284518329585936e+00,-7.416133870466618205e+00,-9.247895771939401044e+00,4.189874278466980684e+00,2.200599341446050516e+00,1.980762686276890561e+00,-1.020083732826280176e+01,2.335486769650130690e+00,-3.676470123880879015e+00,-4.155031134189671183e-01,-8.263137421627646972e+00,2.688983402907929587e+00,1.444117739695698344e-01,-9.423653340798757938e+00,3.099860895563517182e+00,8.251540085065339980e+00,4.669810873599209877e+00,1.064660742078919675e+01,9.178951562506284745e+00,6.059850250021942664e+00,-5.613577054201610572e+00,2.206907940279653868e+00,-2.092417077417365157e+00,-5.733785193494311372e+00,1.000000000000000000e+00
-6.002785913705521281e+00,5.516702931262496890e+00,-6.874980264981403799e+00,-3.963805563968472612e+00,1.699566680295915733e+00,-7.375171196469174184e+00,5.682074718404553693e+00,9.719631009741460659e+00,8.825092727513132118e+00,6.529218773169191081e+00,1.792382266273460534e+00,8.852752772206670784e+00,5.403575805405050225e+00,4.787999119847720308e+00,-8.860414783501584068e+00,-1.022063934061390400e+00,-4.344863159475568004e+00,-2.176969364258048767e+00,-8.571231156974565835e+00,5.372339589620182210e+00,-5.708971684068059327e-01,2.934843846425655656e+00,2.950546535873846743e+00,-1.970348458039787864e+00,5.511659223291438536e-01,-1.423974910240449532e+00,9.128425619041449224e-01,1.102297234204862342e+01,-3.215427220820820775e+00,-1.000740879694873975e+01,8.630840592343997031e+00,7.095609516876561607e+00,6.000000000000000000e+00
-5.721962394603901103e+00,5.868515526041195862e-01,-1.018885858123067756e+01,4.952235117255992414e+00,6.869144532393985259e+00,9.570589435527654398e-01,8.706576669291411719e+00,-6.146505657445537452e+00,-9.895622730907598807e+00,-9.685819711608414373e-01,8.636524034125702798e+00,7.502766396781863634e+00,-2.155716745299541159e+00,7.004668861769303589e+00,-6.085719896177677946e+00,-4.373523946401536300e+00,3.803657665834485613e+00,4.112356166905272836e+00,-9.334546662074028944e+00,-4.976222991376333837e+00,1.199579855378405835e+00,8.329906386027529308e+00,-2.249515788305107122e+00,-7.868143667446612533e+00,8.711006786586094064e-01,4.503984632396753618e+00,-3.746079029986892905e+00,6.849125347794212892e+00,8.134189551932591300e+00,4.196050093952676363e+00,-5.471670666559721674e+00,9.164856378268611437e+00,1.200000000000000000e+01
2.300291316204325476e+00,2.120721360238746911e+00,1.323763785615049926e+00,6.943447032876729708e+00,8.817601084557201929e+00,-6.104986476702039866e+00,5.485896954246006985e+00,2.491725294427768134e+00,-3.279902928211563928e+00,8.077493846850153147e+00,1.063755862552722142e+00,7.743648737214489097e-01,-4.070999151878059052e+00,-3.917416573497736199e+00,-3.774646346525822427e+00,9.063132500649755841e+00,-5.649914728294254118e+00,2.897686869091199657e+00,2.005686283191858710e+00,-9.149632094933446425e+00,5.482513054262643237e-01,-7.396383111120268694e+00,-7.970481965260689527e+00,8.485847574977960051e+00,-1.054586350932442862e+01,9.050724005058487620e+00,-3.870553980278668149e+00,3.778714929078788032e-01,-6.007079043936013107e+00,-6.710492512787964436e+00,-3.127347816615908549e+00,1.966270683738168268e+00,1.400000000000000000e+01
