f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
-3.800016857180542829e+00,-9.091432797256249643e+00,-1.248335798097765625e+00,9.007305201214281354e+00,-8.694691636684279246e+00,-7.019533774273457816e+00,4.790087701300314471e+00,1.536516503162301150e+00,-1.496831188683511726e-01,-7.886410576667353567e+00,-5.472980147511345095e+00,8.570813090889060959e+00,-2.305279866885074913e+00,6.183291605681242586e-01,-9.981780167011800486e+00,-3.623229298355507666e+00,-8.580890317555573965e-01,1.642554819740631444e+00,8.559599166585032393e+00,2.101118748058181662e+00,4.409589737430422929e+00,-6.890954001426404574e+00,4.199340627635730350e+00,6.445126735693880171e+00,2.049075364060326088e+00,-8.092860777736999855e-01,-6.253455531384357613e+00,4.164834718444572204e-01,8.916652910851945446e-01,8.932113964064603451e+00,-2.041167902297551517e-01,9.903441087838971146e-03,-1.575335680563633156e-01,5.469599959053747185e+00,-8.530494456717544693e+00,3.599926429042712428e+00,4.713521321212104098e+00,4.081960348978856956e+00,6.094387297878647303e+00,1.344406305363601950e+00,9.163431329372240697e+00,-7.743156239704586774e+00,-8.182562481348902850e+00,3.466999733346308954e+00,-7.067193905147073352e+00,9.487661879184997815e+00,-1.996100190746240122e+00,-7.744017676220827262e+00,-9.190266069904642343e-01,9.682297362333338597e+00,8.048315540234588283e+00,-6.829248854808931846e+00,-3.279044150595564311e+00,-6.708981295190741712e+00,8.702266484768861332e+00,3.674032542503598009e+00,3.582275886221213401e+00,8.947028827235486759e+00,4.309174642682092049e+00,1.800506801012315083e+00,-2.475677719623128326e+00,-7.709897796589615382e+00,-3.977527365329246667e+00,3.380677698557456701e+00,1.000000000000000000e+00
-8.394182020789882515e+00,-7.407358911233724363e+00,-3.771574743055468470e+00,4.332999041935257090e-01,7.344004744790573191e+00,-3.412973773978738024e+00,-6.195469201804758796e+00,-7.667761096900509443e+00,9.717182969362658795e+00,-5.747271295572875083e+00,-3.574404342834700543e+00,2.046290809714246262e+00,-9.668059603487241915e+00,8.786147564938595167e+00,9.122526035783447895e+00,2.200328274160352038e+00,-7.437113397506521117e+00,-2.996706610693865347e+00,4.407564128589234187e+00,-6.563065000520686532e+00,-9.508797208931674128e-01,-5.227604129508436337e+00,9.874160880505352011e+00,2.968465600228171297e+00,-6.307814028183737598e+00,-7.780857132994345449e+00,5.024665700364821852e+00,6.124303654184121370e+00,4.603310077675056178e+00,7.134594217041992259e+00,3.090939347793491887e+00,1.612520644337259945e+00,-6.413080835558012893e+00,4.913809307759049005e+00,1.041056722074518248e+01,8.578217960702232858e+00,1.006353061010160665e+01,5.686397844268948454e+00,1.612878455397827260e+00,3.372895338552794886e-01,8.022851503637914661e+00,9.370573603212863034e+00,2.319802470278089501e+00,-1.821951711932420892e+00,-3.168068779428466542e+00,8.217404016048844184e+00,-5.218203778803399473e+00,2.813045217557048616e+00,-3.194508499352895381e+00,6.229287047387389364e+00,6.709762009361487145e+00,4.181493594410110148e+00,2.085913762716052666e+00,-1.514851242421467736e+00,7.046722973800598311e+00,5.494687667372177842e+00,-1.380793911635957993e-01,-8.508247140993667301e+00,-3.115211764482111789e+00,4.194915381008580191e+00,-6.647714672345108600e-01,-4.033354939635138692e+00,3.062889837505738289e+00,-8.313496328440949767e+00,2.000000000000000000e+00
-1.230015480542668405e+00,-1.053595179218062050e+01,-2.875349505928286309e-01,8.364013505842628149e+00,-6.996492730538667715e+00,-8.379326279625285423e+00,4.339822842143788328e+00,1.786737246145515101e+00,-2.782517013601717992e-01,-7.672880244723608634e+00,-6.249562347197896273e+00,7.861050841454135352e+00,-2.321316840515936786e+00,1.002902366798777756e+00,-1.093957376695084882e+01,-5.776177765881275405e+00,-1.092957881371070972e+00,3.191787442216892590e+00,7.537588776276342273e+00,3.365040376444101256e+00,4.363179853566937716e+00,-6.409646212177540825e+00,4.207974368178344804e+00,5.928890936670993206e+00,2.327798090156513844e+00,-1.029518638292767241e+00,-7.015905577193129794e+00,9.545260616139077392e-01,1.123314404268944244e+00,9.723398010786596046e+00,6.073108675407046242e-02,9.774197761256788741e-01,4.923271065336502494e-01,5.093752935580150520e+00,-8.068831645132673813e+00,3.127232681547040372e+00,4.396465773518146491e+00,3.812202649377951058e+00,4.182360090758699300e+00,1.754012710010690146e+00,9.535440342427937921e+00,-7.152264317788147530e+00,-8.880614416879881290e+00,3.440583841880259008e+00,-6.373458405834537821e+00,8.991197248666853881e+00,-2.836401394673572884e+00,-6.194240648220092460e+00,-1.215660584565088742e+00,7.643793315580786896e+00,9.138867124521427243e+00,-5.196415362780016700e+00,-2.151687574154467875e+00,-5.696900163715247878e+00,6.202346930545338033e+00,3.793763249925282022e+00,4.445630952278092352e+00,8.668759073728397269e+00,6.419204534016215824e+00,2.144092264463521413e+00,-5.753946957011125463e+00,-6.430862900770701884e+00,-3.285008849417383026e+00,1.657433688242042846e+00,1.000000000000000000e+00
-2.882591699461911627e+00,-8.654960074670155379e+00,-2.352803786430071042e+00,9.341380579765573344e+00,-7.402057820701585911e+00,-7.765793014660521187e+00,5.179445072712496767e+00,1.673457680550735072e+00,-1.736990312680302129e+00,-9.256403892486423146e+00,-5.897338852439353296e+00,7.858259845128692689e+00,-2.260604439239732866e-01,1.813452603916664296e+00,-1.061230427001833654e+01,-3.027282231371144938e+00,-1.067980019911002110e+00,8.159330600110090703e-01,8.653771888221246655e+00,2.488768728323025758e+00,4.372366229001721116e+00,-8.601706812675814717e+00,4.584290471342028717e+00,6.209559700565740137e+00,2.704180490451097985e+00,-9.463717695097884075e-01,-5.189714474110071585e+00,1.324299969436583346e+00,1.871953751299480828e+00,8.683918075522388591e+00,4.434595262467011523e-01,2.242931360776849459e-01,9.343908324138674448e-01,7.217321337788410673e+00,-7.974934458185110486e+00,2.462998841699326924e+00,5.185717046224493920e+00,3.094602843742349840e+00,5.366925805905652602e+00,1.861963133865938591e+00,8.304845641975710180e+00,-7.423903260820163830e+00,-8.442487907357449473e+00,3.076414405039703315e+00,-8.056638939554741086e+00,8.707788556941904901e+00,-2.593499447701367089e+00,-7.112888161909358686e+00,-1.102610191120957817e+00,6.615891382840883850e+00,7.560789250555054686e+00,-5.069333868567991175e+00,-3.653937203958795621e+00,-7.620988499120200821e+00,7.170687429238783217e+00,4.947361340322991907e+00,4.672083215045584659e+00,7.834342222946609091e+00,5.593078578526838207e+00,1.431438770860348875e+00,-5.125546628556407747e+00,-8.745409023306105922e+00,-3.278650865276190984e+00,2.104331398252057284e+00,1.000000000000000000e+00
-5.064797624377453289e+00,6.660396373490674371e+00,2.377447144139705149e+00,2.157079464232505295e+00,2.105723401943892625e+00,4.817107197232255444e+00,-5.579352881852748247e+00,6.397469107796103671e+00,7.647786799646725697e+00,3.630431830494242895e+00,2.767753390927432555e+00,-1.359520943354872724e-01,6.510716291721961646e+00,2.391427700435991177e+00,-4.577144257671518446e+00,-5.121303194507798029e-01,-9.446033477567232772e-01,-9.374024046706400881e+00,1.272770737406826891e+00,7.335725943024210771e+00,1.017744667512200607e+01,5.310901575651763018e+00,-7.517033395380031457e+00,-3.627718019094414714e-01,-8.912408417010183825e+00,-6.477658535476698454e+00,2.143860444319325875e+00,-6.628914145849456929e+00,7.160743980598510694e-01,2.718352516718515188e-01,7.864527050262878127e+00,5.210825983735186462e+00,9.078409087076437345e+00,-3.326340331330977396e+00,-4.593565801035218499e+00,2.470728852370559725e+00,8.953193834320956057e+00,9.689766703878859744e+00,1.901972599752483895e+00,-3.213990165725888914e+00,2.377006401849753647e+00,6.723509669219684959e+00,3.736367390460030968e+00,-5.859855471830883289e+00,-4.371122227085271206e+00,1.020041087878419361e+01,-1.295789648465137889e+00,2.721414282182847089e+00,5.274491599049820900e-01,-6.409659373490212531e+00,-6.844952817231633624e+00,-1.669115754049784961e+00,1.071024807738450058e+01,-2.045287505695234209e+00,4.440731759024425962e+00,-7.170141305156079170e+00,-8.360418783848539093e+00,-7.737679081599011965e+00,-6.420459276520217529e+00,-4.258748569321606503e+00,1.094324821249037516e+00,6.071486498103706886e+00,7.210906712409530073e+00,2.078808457490701311e+00,4.000000000000000000e+00
-6.867010355468949001e+00,4.352252417497784798e+00,-7.312440087131887978e+00,-4.804850433131965914e+00,2.046592093688433422e+00,-9.753081700561788026e+00,8.450175250771970070e+00,9.038276566728663752e+00,9.590501322715038413e+00,8.317458302257676905e+00,3.768639557326042500e+00,8.656777010841999243e+00,4.227394955929479892e+00,4.413051074564414478e+00,-9.823507868811898192e+00,-2.380644826182244600e+00,-4.171804633770969772e+00,-2.914864492038646837e+00,-8.118821154619602964e+00,4.526548906842634779e+00,6.843359999672249394e-01,2.944558524756824891e+00,3.715241681440042854e+00,-2.489363647931818857e+00,3.891062651726759913e-01,-2.418713425097503755e+00,1.527526210765038917e-01,9.264743419428272730e+00,-2.070386186842364307e+00,-1.120058019662075033e+01,7.570571591828940683e+00,6.571173401458767493e+00,-3.237123344591815499e+00,2.128891996907293471e+00,-2.112377195264294016e+00,-6.944335838865385746e+00,-4.977061892233099805e+00,-3.468052018608882570e+00,-8.070179960509259232e+00,2.277727045428069808e+00,3.860601335136115253e+00,9.253230149059834986e+00,-2.810195183100281380e+00,-2.980293804446831896e+00,-3.056948444601934156e+00,6.769363142266332289e+00,8.093270013883358871e+00,-1.632422219506653338e+00,-8.677871287908775599e+00,-9.911371727832667844e+00,-8.210981671448205788e+00,1.918558236910535841e+00,-8.626204094585427029e+00,-4.005674532250605324e+00,-9.468296296354145269e+00,3.076117142576728636e+00,-1.033106621909742273e+01,6.832939684732264318e+00,-3.701496896708316608e+00,5.696766725675972864e+00,9.969927210188656019e-01,-1.108489659024423801e+01,9.204361096609170456e-01,3.820265931989929697e+00,3.000000000000000000e+00
-6.553625077029733959e+00,2.617244550625681399e+00,-2.185844238772332915e+00,5.275443304082467755e+00,6.225163314884739840e+00,-4.143717664358478991e+00,-4.586514218237737417e+00,6.320137591318912840e+00,8.085518126691090046e+00,7.979558637140128141e+00,-1.654957450693730570e+00,3.936399468494696796e-01,2.307444979388037609e+00,2.589304892345438702e+00,-1.701430563691832543e+00,9.400695206913807223e-01,7.866082720195367584e-01,-7.923995780070965722e+00,5.405376035384018785e+00,8.148359776281676403e+00,-3.440464988220749198e+00,1.799531651321669479e+00,-8.519006562868845833e+00,-2.228119932146774396e+00,9.266917051884389522e+00,3.989404635427842738e+00,-1.641572652226454876e+00,4.738457406570372399e+00,-2.813631043985643565e+00,3.650356004157566669e-01,7.728937036139226002e+00,-1.437925122906251518e+00,6.992221509866292983e+00,-6.543664792326348234e+00,5.275020499486383407e+00,3.672924323265390978e+00,-5.539411808541314208e+00,8.601085308579436983e+00,-2.046027087292480395e+00,8.545706459302413904e+00,-1.009617383195621976e+01,-6.217960182256960344e+00,-9.178204324086294719e+00,2.066922143170570436e+00,1.515609061159126192e+00,5.628530919523969667e-01,-8.756870429632158448e+00,2.828456908659433111e+00,-4.459616121894807605e+00,1.055625395442392644e+00,-7.418615943217917952e+00,1.529970984716282123e+00,1.923279816084587424e+00,-9.599795818705050721e+00,2.137313571129885847e+00,6.555110727275144100e+00,6.168158753937609262e+00,1.155505496151275402e+01,9.131171933206697844e+00,6.745760443412590845e+00,-4.027589489366027564e+00,1.523630135089725446e+00,2.296957276347706411e-01,-5.744958027495143504e+00,0.000000000000000000e+00
-7.070188333519617174e+00,5.423874586147664267e+00,1.899427789843237457e+00,1.130987463647391555e+00,2.080490170711596143e+00,4.800229395534489463e+00,-4.727488840636630663e+00,5.441249649938864508e+00,6.698796185442523310e+00,4.118358495830996446e+00,2.538201070766289646e+00,5.862817554050860913e-01,8.048760234989178031e+00,3.292663241262328899e+00,-3.335595551447531282e+00,7.931007469697797241e-01,-3.331390412515732091e+00,-1.095419655318366381e+01,1.090368464920680847e+00,7.653762037690936104e+00,9.940830198088518088e+00,3.573219770705278631e+00,-9.727680033903933321e+00,-2.344605340159811036e+00,-9.635843048689130441e+00,-7.752401672993896931e+00,1.582384893040739593e+00,-6.352121469605048532e+00,1.481846344251889214e+00,-2.559008648461252866e-01,6.876202680033774328e+00,4.041242161666009025e+00,7.941909638343026323e+00,-2.961525185451338249e+00,-4.779969266476284950e+00,4.798552951715041814e+00,9.258734151202956397e+00,9.781409897814381083e+00,2.787378645330796711e+00,-2.981723146971107852e+00,2.637671747360044616e+00,7.458325180751402605e+00,2.883935488018586124e+00,-6.107517273631917654e+00,-4.383101413724427076e+00,9.727626520967389112e+00,4.348372411604153331e-01,2.568158489116201260e+00,-1.502324165413316814e-01,-4.944056400106857652e+00,-6.729170744814670257e+00,-3.875366706936733130e-01,1.020483010482522168e+01,-3.574253962789017969e+00,3.142497740407883988e+00,-7.412843062438374986e+00,-9.202850941344696167e+00,-6.075052944678304812e+00,-6.985296994239138080e+00,-4.553312826234940047e+00,5.649120042059568858e-01,5.515890235194667923e+00,6.737891598978451135e+00,4.153818805446986673e+00,4.000000000000000000e+00
-8.494965439836269283e+00,-8.802723010788058744e+00,-2.869749330376449858e+00,1.197359800574772759e+00,8.389128120788512888e+00,-3.223260895357060285e+00,-6.776982962091674167e+00,-7.484313967430808567e+00,9.294730370888039772e+00,-5.358607961123360575e+00,-4.266249744236703556e+00,2.076580643045303098e+00,-9.890481764194932524e+00,7.409674005603235969e+00,8.984805821821943539e+00,1.769700334854872548e+00,-9.852469293618259627e+00,-2.683259995680730814e+00,5.534827107500711385e+00,-7.016382693595093478e+00,2.350015244876869858e+00,-4.580988865301326207e+00,1.086528375601930563e+01,3.358919984870335274e+00,-3.992736581455126110e+00,-8.862407355298772771e+00,6.438445971955397695e+00,4.312396392972789982e+00,5.620276997913806305e+00,8.690628031312352064e+00,4.129522742330522078e+00,2.673567609241075616e+00,-7.589008148383685537e+00,3.452919577782712413e+00,9.230650784735180636e+00,8.602868067208936154e+00,1.160284304724030413e+01,5.713841133556069707e+00,1.543434581831273578e+00,-2.068668136041488026e+00,8.203147100703878536e+00,9.655793825398845343e+00,1.621983732062171724e+00,-2.385248374880154731e+00,-3.745504751198388771e+00,8.410859469233338714e+00,-4.855783614600710507e+00,5.253319998601204688e+00,-3.427994856293809178e+00,6.484979782135618542e+00,4.934704177221076904e+00,3.800550258211392585e+00,2.911925839664501137e+00,3.376862104419686705e-01,6.440999451875812909e+00,3.852586348587276888e+00,-1.035872160389215813e+00,-8.086280307117878152e+00,-2.819359985834699600e+00,4.523396592206138322e+00,1.281065252799429288e-01,-3.292507054592785032e+00,2.117983948431752861e+00,-6.048077999747291322e+00,2.000000000000000000e+00
-7.018328653227687397e+00,5.972205555051985471e+00,1.951591372805556723e+00,4.378839571847001899e-01,2.023705436413489878e+00,4.348993497906727512e+00,-6.422090919795743424e+00,6.935380450175194333e+00,8.781237322861430883e+00,3.801941766362212149e+00,3.994586324179840275e+00,-1.596949203743907253e+00,7.342331001966853954e+00,3.178931082721678347e+00,-2.892286684858088819e+00,1.482176403478599136e+00,-2.689598477669018717e+00,-7.851719029266615912e+00,7.673645576711637384e-01,8.279204624455671180e+00,8.666535616537302644e+00,4.897868626833868255e+00,-7.641738638869211009e+00,-2.626111206608937820e+00,-8.470722229766913358e+00,-5.400164392888685327e+00,1.123970051000364290e+00,-7.528374889227361422e+00,1.481652986935717342e+00,-9.993452264620046321e-01,7.209979035575551087e+00,3.280460887941382353e+00,7.305100079384516221e+00,-5.796533705815924087e+00,-5.245029721891975250e+00,4.670634331764641267e+00,9.110397365765344091e+00,1.000198177853573611e+01,3.111508944537931587e+00,-2.677477997487353711e+00,1.008827997674744292e+00,6.512910966726270345e+00,2.994531880394624590e+00,-7.852267641590072955e+00,-3.632161109281139666e+00,9.267041008957559001e+00,-4.112411510756546207e-01,5.921239272178950852e-01,6.833381198502187504e-01,-6.207121761151449313e+00,-7.675254522440252636e+00,1.578465278651226267e-01,9.250844796549271720e+00,-1.955063861314952245e+00,5.029224866046750009e+00,-6.265747920500261969e+00,-8.774548787763876589e+00,-8.450780927221405392e+00,-5.571662155273910955e+00,-3.828296568794526067e+00,1.279658239834752020e+00,5.376718830075586375e+00,8.189330421637604829e+00,2.967304175917459652e+00,4.000000000000000000e+00
-5.961663287982652548e+00,5.563894569160177994e+00,2.568758444852138556e+00,1.899646212366875808e+00,1.781978281048971269e+00,4.568346634360451297e+00,-5.138830947544597016e+00,5.841478531232176863e+00,6.180808289781667852e+00,5.051009497287990868e+00,3.368824686438575355e+00,-1.872603746025771621e+00,6.311735917811066798e+00,2.871077503183837809e+00,-1.699539052624205793e+00,5.568015885436855550e-01,-1.477680710918204188e+00,-9.075946255166774890e+00,1.156401744157657951e+00,7.012114746131187459e+00,9.178659574934915355e+00,4.689114879264804969e+00,-7.757610325836164833e+00,-1.888875355321121496e+00,-8.199242350074493757e+00,-6.097316081958711109e+00,1.523840244826884405e+00,-7.506789713380987550e+00,2.212792278956249525e+00,9.369158893374275321e-01,6.877322807486272893e+00,5.042165600411572690e+00,7.510449020495700623e+00,-4.056232812539607657e+00,-5.636895627313549539e+00,5.566877055533024254e+00,8.221552809862139100e+00,9.992014196144465288e+00,1.703928807153149094e+00,-4.317422277332593872e+00,2.653327568266485414e+00,6.184878425941509938e+00,1.526154630122071199e+00,-7.962020729907850480e+00,-3.956165842965422730e+00,9.648763918753559210e+00,-2.990231929045477077e-01,4.873881987560613194e-01,9.219337544200745249e-01,-7.122782197260476345e+00,-7.062935525137421955e+00,8.812310990000714606e-01,1.048656206641036093e+01,-4.507128804687676293e+00,4.204907620352793529e+00,-5.265074301266199797e+00,-7.611708269585961695e+00,-6.850917089945286698e+00,-6.449810704354549173e+00,-5.106247292080253075e+00,5.046122650243878294e-01,5.883220820238781457e+00,6.330766453060374666e+00,1.203199730847811288e+00,4.000000000000000000e+00
-6.529517352246093864e+00,6.384328235409408414e+00,2.427667728925712698e+00,1.290659074751645097e+00,2.143822097362649171e+00,2.671634557154050071e+00,-4.906538142326661855e+00,4.664792599574505871e+00,8.287123176157987103e+00,4.660914413678229451e+00,4.775673872140919762e+00,-7.273499522936655026e-02,8.006848250370314446e+00,2.654606682240920890e+00,-4.190634088668375945e+00,7.332431549412776750e-01,-2.945560575763652711e+00,-8.713039443791346983e+00,1.837921558124252730e+00,7.218867083025801712e+00,1.004767630801695688e+01,5.294236233494914678e+00,-9.661937932794513628e+00,-1.800212926038918138e+00,-1.001811314712513834e+01,-6.859794432943421505e+00,2.640027139224030428e+00,-6.851555844696514797e+00,1.502463502915751370e+00,-1.030739164957533704e+00,8.567628311346373593e+00,5.165044120107030068e+00,9.122996732894888439e+00,-5.310459837042355247e+00,-4.770407377244607616e+00,3.603163368786976406e+00,8.895072246627545809e+00,9.811189649215515729e+00,3.278786662942029029e+00,-4.369857986689053675e+00,1.567635614393052323e+00,5.137929675266780905e+00,1.565365520449921277e+00,-6.721853969734546297e+00,-5.148165094552799026e+00,1.102593368313003985e+01,-2.054548768789917101e+00,1.077782963003536931e+00,1.145545935107744384e+00,-5.634817898527874291e+00,-7.466745871233037235e+00,-2.473489862623884927e-01,1.004011632859869785e+01,-2.411198440633549378e+00,5.340709009547369490e+00,-6.116913428221354643e+00,-8.769511933584631436e+00,-6.861508958508681921e+00,-7.128166488526475497e+00,-3.818054984813221697e+00,1.519148712436783510e+00,4.874204451900005175e+00,7.522624372265950043e+00,3.164718496418227112e+00,4.000000000000000000e+00
-6.212411683073860047e+00,4.773106264170807300e+00,2.246123369364605882e+00,2.302603447213766863e+00,2.321232263247139382e+00,4.512567550583005627e+00,-4.097671462661064190e+00,6.340485732789627349e+00,6.278132940550589680e+00,6.007303225773816813e+00,3.459224297366516598e+00,-1.744059173569818544e-01,7.035053244423765229e+00,2.820909522940647118e+00,-2.687575084600756892e+00,5.966423247233707539e-01,-1.035042755610773524e+00,-9.696707867586995988e+00,1.278418465747397148e+00,6.458643443376804960e+00,9.640188598711448620e+00,3.619319032237982459e+00,-7.461417816317932328e+00,-1.947255307144599712e+00,-9.725402095760523835e+00,-6.327813826060531888e+00,2.567401738237053532e+00,-7.459335713894542863e+00,9.026582028220964116e-01,1.756805619050945788e+00,7.399258784559072488e+00,4.905315369024948247e+00,9.408346267013584452e+00,-3.090936521307469320e+00,-5.183114549243543756e+00,3.283908482463708367e+00,7.460236886864874961e+00,8.269430192193746976e+00,2.807378857510832937e+00,-2.796768420533830124e+00,2.453659172294263335e+00,5.874765443584364810e+00,-1.267010217852062581e-01,-7.576848047930119456e+00,-4.616781305568409266e+00,1.069851994097533066e+01,-6.520987520537876447e-01,6.283570564755727172e-01,1.178484618094868264e-01,-4.705067675914895275e+00,-7.819876580801141230e+00,5.658184087023713227e-01,1.049448330524456807e+01,-2.601596333016312990e+00,4.351740944935385436e+00,-7.965028070599718291e+00,-7.958044692440027212e+00,-7.669464809800412120e+00,-8.144920925051961191e+00,-5.129716107701647765e+00,-1.292255559120372599e+00,6.243077867862135477e+00,8.043811774876932219e+00,2.590180586950449282e+00,4.000000000000000000e+00
-6.247079395861502960e+00,4.968857720244337806e+00,-6.371708783033417589e+00,-3.947933255538255359e+00,1.381859918941870102e+00,-9.715086969045644949e+00,6.970502469897458475e+00,8.635569025870772464e+00,9.268556492073814823e+00,7.661912367247166067e+00,1.892435174862847402e+00,8.731869156519319830e+00,5.230613392150774033e+00,5.192792578910525592e+00,-9.854715152983080984e+00,-7.476464591654078395e-01,-3.729635149709610520e+00,-3.926866499154959556e+00,-8.462226714868988253e+00,6.421403996834416539e+00,-1.751840050714660313e+00,2.866470584219035000e+00,1.226614217745513269e+00,-2.906964393985624451e+00,-1.234047055684109440e+00,-1.350220491146203905e+00,-8.329756211761956131e-01,1.011694326032005264e+01,-3.876922481148096011e+00,-9.714595377253031572e+00,1.025674446211921520e+01,6.355047396229782208e+00,-7.007687902700401317e-01,2.312051176422241561e+00,-2.884976724534435544e+00,-4.660364240692058679e+00,-4.537469916217728105e+00,-1.927637491193602726e+00,-7.987634581986847948e+00,2.516066334240871782e+00,4.812792599711110952e+00,7.819525623392468816e+00,-2.637740602866678330e+00,-3.407702948095538087e+00,-1.346156628255644749e+00,7.818720771732273533e+00,9.442428086664715892e+00,-2.091249328981036548e+00,-9.906355723138259961e+00,-9.325666028807923169e+00,-8.076902436561073984e+00,3.404767659919758493e+00,-6.831891216002541789e+00,-3.810305571735674413e+00,-9.912547051888706662e+00,1.283364930820655170e+00,-9.263235072784564039e+00,6.766209970793475748e+00,-3.857290729877571600e+00,6.206418459764882378e+00,2.394572505217432479e+00,-7.336728712784768902e+00,2.563856442072509623e-02,2.640151870082823926e+00,3.000000000000000000e+00
-2.729093816484202240e+00,-8.749583124521906896e+00,-2.554576962128033202e+00,9.706419985764039637e+00,-6.822388765487569451e+00,-8.703059778154980108e+00,5.400020609690659334e+00,2.851421361930803755e+00,-3.990377058253809506e-01,-7.458696094056456616e+00,-4.713197353643824528e+00,8.733071038479481629e+00,-2.479771906663408743e+00,1.065765245978242959e-01,-9.694905489175861035e+00,-4.774100081301123844e+00,-1.398987443643060491e+00,7.755835022387633781e-01,8.301819868438851557e+00,1.626658762712967832e+00,4.908023071191253806e+00,-7.475141193440356879e+00,5.287843062447350917e+00,6.860001811286722706e+00,1.154960656046693623e+00,-2.209241123226467263e+00,-6.701389034789707821e+00,1.253016799959444594e+00,5.413652100355148544e-01,1.018863351889991087e+01,-4.593891963139625778e-01,5.367849563930693346e-01,5.105481603304312666e-01,5.672243825126075834e+00,-8.820571250742094804e+00,4.437453315279709543e+00,4.994180743391758881e+00,4.280883924817418418e+00,6.297971155950929045e+00,1.257578153200766158e+00,8.837423274247758087e+00,-7.162136763601428591e+00,-9.824798763344125163e+00,1.652791984319187391e+00,-7.801360671117026691e+00,9.862547843012317017e+00,-3.803557200271707295e+00,-6.972815933805357247e+00,-8.700860030388950506e-01,8.826435604911111454e+00,6.460935675467282202e+00,-4.858418202530013552e+00,-2.642763179994575218e+00,-5.975758583879045460e+00,9.103654709426939107e+00,3.880445022405355715e+00,3.782827659390416652e+00,8.566055259880481998e+00,4.970632328529782207e+00,1.641475922914603869e+00,-2.936741418481990884e+00,-6.523603226013648282e+00,-4.103685897132431037e+00,3.267099329436466970e+00,1.000000000000000000e+00
-9.002922113629626466e+00,-8.378371596219926332e+00,-2.725069018974609847e+00,1.103018034556409788e+00,5.922422026147434515e+00,-4.989286861116863925e+00,-7.543513415588251725e+00,-6.658838395601049953e+00,1.090535509080811316e+01,-5.726711982529086420e+00,-2.376021449814336606e+00,1.774096932157740891e+00,-9.192932991462557268e+00,9.123097979726464857e+00,9.081985296628893423e+00,1.236529084876513362e+00,-7.945803636334419551e+00,-3.934421156054979551e+00,5.586982165974969661e+00,-7.836099202573634237e+00,9.654269471058958274e-01,-3.607102998232137647e+00,8.840098400032127657e+00,3.901568960261596608e+00,-4.979542285351112874e+00,-7.113765789022716390e+00,4.267905031242254843e+00,5.486149377946106576e+00,7.012296271720485308e+00,7.737165639260092043e+00,2.679739279738968083e+00,8.319582315843706555e-01,-6.562838602078731931e+00,3.974276215454468630e+00,1.015193781277184115e+01,8.058548615380114910e+00,1.178778374596743106e+01,7.692484952998290382e+00,4.017450957395282130e-01,-7.556586643176351759e-01,6.834816773775291843e+00,9.608655035376543196e+00,8.164981813002960553e-01,-2.919168379045433692e+00,-2.706087287039455447e+00,6.742694301366220166e+00,-5.664002371493991994e+00,4.486332383386860911e+00,-1.307758770566165962e+00,7.353391986676506065e+00,6.648171951641983490e+00,3.109119178818866569e+00,3.873059486659005568e+00,7.096374630297208608e-02,7.024041841221186466e+00,3.702885768680984402e+00,-3.572403618675930037e-01,-9.607839626161268853e+00,-4.079335554267961683e+00,4.959660471356422740e+00,-2.097024292244670796e-01,-2.155627832633065566e+00,3.511728833783922532e+00,-7.866707272262002171e+00,2.000000000000000000e+00
-6.184353550156207469e+00,4.350424852792471597e+00,-7.481882069986541595e+00,-2.340997434573694136e+00,1.644413723190776722e+00,-7.846458049151249448e+00,5.751748212135201932e+00,8.900811165573763617e+00,9.117128815835052080e+00,7.360528347923903425e+00,3.661197584234429314e+00,7.700509313251229671e+00,4.868694784526130803e+00,3.948841412656847627e+00,-8.865368508535853564e+00,-2.947011566120743442e+00,-5.381427199148444807e+00,-3.632043702549533126e+00,-8.428150165179618014e+00,5.768562180534873463e+00,2.993646686940736878e-01,2.717213813348893670e+00,3.564333530004464734e+00,-1.297741847654766856e+00,-1.650228855844745546e+00,-2.214922739352635617e+00,6.758646808458819155e-01,9.870677212732545058e+00,-3.147952447164942491e+00,-9.498126464132484514e+00,9.665130682420800312e+00,6.752226657655448605e+00,-2.750782560588081349e+00,2.369927526550449137e+00,-3.777140467169771920e+00,-5.195088348132388845e+00,-6.342420655800641072e+00,-2.459010808870871312e+00,-1.015962154477050561e+01,2.319269012915327721e+00,5.621882397529008202e+00,8.818833120814010940e+00,-2.009520123558904636e+00,-3.110888032916564239e+00,-2.594306101888922189e+00,6.719713260283238121e+00,8.830303001411406782e+00,-8.424532807199445195e-01,-8.850980436057966472e+00,-9.353012673919376851e+00,-6.447262480074213542e+00,1.500877205410452220e+00,-8.496006561888988173e+00,-5.369275892303535969e+00,-8.857086873043726882e+00,2.591717411029883511e+00,-9.317727694893964241e+00,7.467839041596511684e+00,-4.984736321773448608e+00,4.959460371687537616e+00,8.867005793226565569e-01,-9.441347055510627584e+00,6.791188050510419405e-01,3.115508643626849317e+00,3.000000000000000000e+00
