f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
-8.203522495786566893e+00,-8.043114613199387364e+00,-4.147876977437054968e+00,1.467665727473280279e+00,5.271976390417085767e+00,-2.615455406567784635e+00,-5.750273867714932763e+00,-8.058979433719979824e+00,9.055393658117372624e+00,-5.337122070446892685e+00,-4.016106504721141945e+00,1.578121089529188170e+00,-1.034055509235309600e+01,7.322620476638475928e+00,8.542153825856349414e+00,9.087587563457341089e-01,-7.611250099380553635e+00,-3.073726740506868449e+00,4.556385215791781462e+00,-6.011862710883793426e+00,1.084996653885338391e+00,-3.945753388929516881e+00,1.055398477770186361e+01,3.735464524713062673e+00,-4.695430615934969687e+00,-6.486276156545613070e+00,6.154406197578317972e+00,6.638304631221723540e+00,7.066186102324192753e+00,7.249034718000244126e+00,2.909358239644780575e+00,1.467811753908736305e+00,-6.107985502812578460e+00,2.944939435204636524e+00,9.185153458342254496e+00,8.874179460144048903e+00,1.004252532108222695e+01,6.313077826790935099e+00,1.587431982009943177e+00,-1.732069546999921439e-01,8.994864799149034695e+00,9.620375933382790734e+00,3.159997594778439112e+00,-2.838052171656467948e+00,-3.194649028140888802e+00,7.002312497926821422e+00,-5.224155797654550071e+00,5.614347041946737171e+00,-2.510129582839178752e+00,6.236667552759127986e+00,5.077629964918976668e+00,3.703657310417374227e+00,2.726820044583193603e+00,-1.306831400258509912e-01,6.065725520474859245e+00,5.237794003660124709e+00,-7.696309532147674881e-01,-8.656345170011123358e+00,-2.753708713718213907e+00,4.118992539528739449e+00,1.538827715145152819e+00,-4.111320546256530761e+00,1.798160741765218784e+00,-7.527982417451833719e+00,2.000000000000000000e+00
3.857844323323049274e+00,-6.195010297550376244e-01,6.579387653063561991e-02,6.701434167840404577e+00,8.894534283360966853e+00,-5.907246488156671305e+00,3.706245810924378770e+00,4.379696286823997475e+00,-4.818803141042471871e+00,9.347208517787594317e+00,5.716688813513417511e-01,1.483821551536069094e+00,-3.327848697368123165e+00,-3.739025182632533806e+00,-3.326427394799753134e+00,1.062142042326016877e+01,-4.787272136999390248e+00,3.165007370918158092e+00,1.397517843350764677e+00,-8.376888808589235680e+00,3.883651721676779078e-01,-5.563992914458609995e+00,-8.309746512591935641e+00,7.584133288824908448e+00,-8.895101068405489642e+00,8.266026065390041921e+00,-4.260162683679066475e+00,-3.326645396070378347e+00,-7.066172018173364933e+00,-6.826163844891410371e+00,-2.074108886892892301e+00,1.659741478308319085e+00,-8.576433156413575176e+00,9.396120108136258864e+00,-6.965571229302748968e+00,6.122644179784781038e+00,6.998647654266321183e-02,7.400100894922973183e+00,-2.975604737318193305e+00,-1.077455897989007028e+01,-1.389115916152442010e+00,4.935799483258452192e+00,-7.391126489572335423e+00,4.402950069804969502e+00,-2.800418122314240588e+00,2.608873036877120466e+00,-5.431166636168558881e+00,-3.988465912371494948e+00,8.183332260446299244e+00,6.291051407156071917e+00,-7.728715619863955055e+00,4.669597940502452360e+00,9.055962265058065341e+00,4.860128312578924081e+00,-1.220234469710583247e-01,-8.671180643363523899e+00,-1.027736992574175545e+01,6.673588808177133735e+00,-8.197517820762389107e+00,1.130497074880795871e+00,6.993389566921415224e+00,-9.290632918085435676e+00,4.169292893345148521e+00,-7.611667998107429778e-01,7.000000000000000000e+00
-6.239533128818878005e+00,5.229165252003368458e+00,-6.552570474891377117e+00,-3.210750934150116809e+00,1.345254908264243099e+00,-7.069062923116843145e+00,5.173063381094019419e+00,9.829782121508138459e+00,9.986908721551214896e+00,7.311258971834620368e+00,2.410499349635553568e+00,9.565617769268483173e+00,4.492810418042926024e+00,4.245948023158583773e+00,-9.805645950512706932e+00,-8.352251343071657175e-01,-4.198371563928296801e+00,-4.114547104848789161e+00,-8.287814504182145825e+00,4.725327308589780451e+00,-9.691917218243568666e-01,3.250245796078768290e+00,2.717459651701437551e+00,-3.111988165743582613e+00,-1.791511284853549490e+00,-1.947768196711223032e+00,-8.313035330299178849e-01,1.002830567739016132e+01,-1.631953359059449937e+00,-9.760409343457215670e+00,8.725137560730663822e+00,7.830327480575087762e+00,-3.121227374674998334e+00,1.844764085601742876e+00,-2.271925822242193860e+00,-5.462048937200344234e+00,-4.508590940718436357e+00,-2.642427467557125986e+00,-7.787891798222447370e+00,2.239539211307453037e+00,5.645308071119525373e+00,9.308610231572606253e+00,-1.124339952742265059e+00,-3.329396257390837999e+00,-8.459101146858989395e-01,6.142305630015484574e+00,7.613397199887854683e+00,-2.554238285041264156e+00,-1.125795313464899117e+01,-8.991054174139524235e+00,-7.353701714195865158e+00,1.252898180888051716e+00,-6.803159759514007199e+00,-4.354731941233789705e+00,-9.660546989909486015e+00,2.942895525577438498e+00,-9.912231101047867199e+00,6.297230384725111207e+00,-4.364364615091398392e+00,5.770299758717208682e+00,1.356488583498707046e+00,-7.901563101143183943e+00,2.260519677743131339e+00,3.370680474886095901e+00,3.000000000000000000e+00
-6.461414546371405443e+00,2.566291163791798446e+00,-1.443730940605327140e+00,5.213024470676435485e+00,6.168446942821756096e+00,-4.427937288186508447e+00,-4.663376520421937954e+00,5.350253734141228179e+00,9.774821038553701769e+00,8.056392195386413491e+00,-2.821499549949749053e+00,-1.623363831346964770e-01,2.133213624326113944e+00,4.105613281681716131e+00,-2.714064253371055280e+00,2.217528506990317450e+00,8.853228958117762559e-01,-9.407811759144459884e+00,4.747505913268273758e+00,7.996212954409634754e+00,-2.148685585084331606e+00,2.502078932499105512e+00,-7.273148924716341668e+00,-2.380382696917987317e+00,8.573162885228136076e+00,2.790092248603665226e+00,-1.937076411304700319e+00,6.386635153937660014e+00,-3.039975258273069691e+00,2.538197013963474191e+00,7.521314249102666771e+00,-1.191194398305847724e+00,5.388261788079939052e+00,-6.587343981743976506e+00,4.155093114809075949e+00,4.792801711954119526e+00,-5.837328710330267789e+00,1.022010549485873909e+01,-1.577030148270375243e-01,8.379924375988009544e+00,-9.469999142480299170e+00,-4.350883327028689962e+00,-1.008702146501853214e+01,3.780064029959448568e+00,1.814233982048858218e+00,1.059100445839262772e+00,-9.545746942989090655e+00,2.054308305561432846e+00,-3.650364556746851896e+00,-9.325011484591980704e-01,-8.110120762474533507e+00,1.686039276949217847e+00,1.040682316843429600e+00,-1.038228406388655145e+01,1.500731220266767307e+00,8.563416186508611361e+00,5.167655686775221469e+00,9.581910238310696215e+00,9.736515391509756867e+00,6.451674666035613015e+00,-4.701198945633754178e+00,2.478738220306623496e+00,1.704737233188725609e-01,-4.981503908261754709e+00,0.000000000000000000e+00
8.124454088338714186e+00,1.973217199888877671e+00,4.511389288116212093e+00,3.118821258906624205e+00,8.012876967674724682e+00,-8.006212698334236322e+00,6.451390214736076878e+00,-5.974227790878003930e+00,-9.083363173329011886e+00,-7.782090267369859760e+00,-9.047640404668237935e+00,1.298964079778170078e+00,-2.838407994055670791e+00,8.917120398632285116e+00,-7.927629530902683186e+00,-4.038296544935180421e+00,9.490577447811734402e+00,-2.866766878013336850e+00,6.138405772254107440e+00,3.366711430068459521e+00,9.216099574839715203e+00,7.232161493158379528e+00,6.381909628819222746e+00,-8.745455674256310985e+00,8.017965277734905527e+00,8.164010794257934300e-01,-4.709372829255703330e+00,7.375038821220839758e+00,-6.042786648596767840e+00,-6.632743065081972311e+00,4.510604348626557680e+00,8.257726463473337830e+00,6.293017585337389308e-01,-1.933848725853218653e+00,-9.725715570042654079e+00,1.100125292181547865e+00,8.998418549101989683e+00,9.579809476449545613e+00,7.530634900417721767e+00,-6.576080414944987851e+00,2.064349011910365128e+00,-1.284044458126055721e+00,-2.853500355788388898e+00,-7.674386971990960760e+00,7.403108427471591924e+00,2.474723363590656700e+00,-7.766284362890511161e+00,8.951716671922103075e+00,5.842268475191912280e+00,-3.751783074266655582e+00,5.596814980426580100e+00,-1.341216584719414184e+00,-1.081713484545950621e+01,-5.893308360485871589e-02,-1.300858025332930268e+00,-6.077752357009952533e+00,6.152147720782514817e+00,4.704371776424250307e+00,1.591912516784572240e+00,-1.491850580804245929e+00,-8.719155908416844625e-01,-4.372218334516520422e+00,2.582923713975694202e+00,4.564066108392845322e+00,5.000000000000000000e+00
-6.701599309340541488e+00,-7.588897719455128588e+00,3.505190249614238418e+00,-4.830775835275172625e+00,7.530631735248580760e+00,-3.159233766263305654e+00,6.501854987904900796e+00,-3.423915611649372082e+00,-1.763015151716627482e+00,1.081928362211327821e+00,5.053735013128229925e-02,-1.205105154374710885e+00,-1.789719560325393921e+00,-4.040562530512733730e+00,-1.952924250295984487e+00,-2.243030155511851476e+00,-3.787269320616946544e+00,3.561944473453610982e+00,5.696660946271319581e+00,1.951137147527971294e+00,-2.516168209511949527e+00,-4.116644674205002019e+00,6.492823171632589485e+00,-6.091298039690043353e+00,2.735925560937433776e+00,3.661283739642574808e+00,3.758031721256207547e+00,2.097059784059114307e-01,-7.140482526239773087e+00,5.199535005370066187e+00,-2.082531205504732918e-01,4.949509589572662627e+00,2.161508700108659031e+00,-1.330489741650726421e+00,1.045785793510947848e+01,9.738568973340290924e+00,7.150303809621687545e-01,3.776992149889974115e+00,-9.880784729445283077e+00,9.501415482140275870e+00,1.055674996207481620e+01,-2.943165506534059617e+00,7.505602519336010303e+00,2.384369077186317742e+00,-1.012143789612753642e+00,4.591916934280615981e-01,5.255522350487793481e+00,-3.746444174014841089e+00,-4.407212330569475478e-01,7.273578122346860297e+00,3.197502947754721880e+00,-2.920557321291175068e+00,-6.803702381720463599e+00,-2.219419380859640523e+00,1.008757241063355536e+01,3.417672589879749090e+00,-1.093335618372833551e+00,-1.927517468472017548e-02,-1.048449532345618174e+01,1.022628905528129373e+01,1.274714132148148327e+00,5.405804306571134532e+00,1.005663553981353076e+01,-3.517470521776763892e+00,1.300000000000000000e+01
-9.440798617902665057e+00,-7.823410510476817015e-01,6.106542227941971213e+00,8.621347938707636160e+00,-5.643544404126631164e+00,1.089961887133087437e+01,-8.585046187164628861e+00,-4.448452921507520585e+00,5.159439008615433586e+00,-7.754378515425800700e+00,-2.147273585717217159e+00,-3.416392166485232806e+00,6.133794776626568357e+00,3.966992471248349972e+00,-3.262796097033678677e+00,-9.006125677820538300e+00,3.616039247076598517e+00,-1.384122810067357490e+00,6.324825476396852331e+00,1.394602286527014234e+00,8.706579335541540843e+00,8.232608231123336395e+00,-5.350308249726976051e-02,-9.264271888806716149e+00,-8.546134123798440285e+00,-3.404171778993581032e+00,-6.954714299639590536e-01,1.844753438955982539e+00,7.644593862560934427e-01,-7.376841954417524327e+00,8.064348598089969400e+00,3.898886041867391850e+00,-3.569413660644060293e+00,7.531235346310049650e+00,-8.111093834623639864e+00,-9.365632301447345043e+00,-2.977946602995086289e-01,8.149116463731166604e+00,-8.352420628812723180e+00,2.043522104498407543e-02,-8.244999977543038483e+00,-6.444668593183715544e+00,-9.504133941326164958e+00,6.661264770624971021e+00,4.706660705514431609e-01,-7.582560617756613830e+00,3.872309005761753298e+00,9.631473071141967157e-01,-3.208730468286637993e+00,5.398398023220009279e+00,-6.670305124825707033e+00,-1.654524135868240764e+00,-5.166831626027937219e+00,-4.526507302015240874e+00,-7.847074275200682791e+00,-3.817207011851908027e-01,1.638620939695112133e+00,-9.265607302046637628e+00,-6.341225583185059911e+00,-3.739670206838282773e+00,3.952893249209794124e+00,-4.159789221202933263e+00,-2.782455804296570356e+00,3.860828069307114419e+00,1.000000000000000000e+01
8.742669073422794312e+00,-4.923956827971568195e+00,-7.630951715495394083e+00,-4.730622702489734266e+00,7.452616689026378083e+00,7.242144396343417334e+00,-2.458961239121339126e+00,-4.370489460648000701e+00,1.953549234918402489e-01,-4.791251061279408141e+00,-1.036584060301755272e+01,2.787611761563629109e+00,-5.268109715778339641e-01,-9.165771486907482668e+00,5.678511337836224193e+00,1.019485500613984463e+01,6.101172182119460885e+00,-2.487472473788805871e+00,-3.751937259390557333e+00,-3.700327033342185157e+00,-7.655853123512559311e-01,1.873959817891147850e+00,2.779100460653824101e+00,-5.495753629716384481e+00,6.160149841947035299e+00,5.169445847945754124e+00,-6.966521154217192091e+00,6.382782314141537405e+00,-9.428134010268495402e+00,3.579742778087324773e+00,-6.027062682691454398e+00,-3.985737448317324905e+00,-1.495087248324636242e+00,-9.963929623421771353e+00,-8.934092303106756505e-01,4.818506882295899629e+00,2.946242088909347245e+00,6.019272403924518233e-01,2.109972217080436696e+00,-1.039213433574228063e+01,1.442197725143954390e+00,9.582198711315184525e+00,-4.828266902666449312e+00,2.412260094643697617e+00,6.572541438864983654e+00,6.669135548119077050e+00,-5.083872177440420081e+00,-1.653452739340948163e+00,9.894605511032498413e+00,-6.186069997894620087e+00,-6.674696726848504902e+00,-6.375333095321727761e+00,1.046765304631009919e+00,-5.144549975708903489e+00,4.958402453871855187e-01,-8.170879744378128251e+00,-2.386758068836201563e+00,-1.817645407711926842e+00,4.811185035000464794e+00,1.885045823914155871e+00,-5.282030706002762699e+00,-8.940076467973661067e+00,-4.681821439505497118e+00,-2.063402016407393180e+00,9.000000000000000000e+00
2.966934430408217693e+00,1.152104930204035593e+00,1.831516052523733951e+00,5.897139776539991551e+00,8.385630857440363073e+00,-6.543027850802829448e+00,5.319441230783939822e+00,3.797080779625685576e+00,-4.521397172955556876e+00,8.384177490933367949e+00,1.523371231366338119e+00,8.077127696839775384e-01,-3.205518704405798225e+00,-3.471003892814211955e+00,-3.466925932694863821e+00,9.831669590393362412e+00,-4.657697598184009635e+00,3.141023595197060203e+00,1.481745724203010095e+00,-8.085033750344560843e+00,1.396684517328256492e+00,-6.119649369184648080e+00,-6.692077832250621583e+00,8.490765549318069816e+00,-8.398431006363843210e+00,9.337861370637734026e+00,-5.647588172473159140e+00,-2.010973861211738267e+00,-7.014357036865705552e+00,-7.192378208872972856e+00,-1.552045519961722464e+00,2.708469268573100663e+00,-6.779913294622718745e+00,8.641670340113149607e+00,-6.310931243834847493e+00,5.905205667327535934e+00,-6.085842064665065720e-01,4.399046766101594841e+00,-4.491435055521751707e+00,-1.024541632439257022e+01,6.664891632104685826e-02,4.350431882806605088e+00,-9.636922852432309838e+00,4.253104500027623303e+00,-1.694143424412407617e+00,1.427528027395674304e+00,-7.005886957297464690e+00,-4.534736223880813100e+00,8.917362373152474930e+00,6.517416121547784158e+00,-7.429866971983337898e+00,2.917864522006940131e+00,7.983357863359298534e+00,3.906884813120516942e+00,-9.759381615325339876e-01,-6.842245675564173624e+00,-8.884084006671793432e+00,6.241248622216108544e+00,-8.386687863032477708e+00,7.069773967026167227e-01,7.922728196749189600e+00,-9.074235959729229251e+00,3.860276988033735535e+00,-7.189952570215991656e-01,7.000000000000000000e+00
6.948347305655360628e+00,-5.649210729671656495e+00,-6.288849430258281359e+00,-3.686218635373093022e+00,7.587623014216292816e+00,5.378249072826816857e+00,-3.204510727402845482e+00,-4.836952309776310521e+00,2.812335993826131642e+00,-4.609847955037047917e+00,-9.464337312374579980e+00,2.258844878026604608e+00,-1.102967162645765997e-01,-9.009240847314087475e+00,4.034410165374977986e+00,1.065055741053931726e+01,5.779403524393676328e+00,-1.345742428775610566e+00,-3.054293282045854596e+00,-2.718445205137233867e+00,-1.730770153965345504e+00,1.436541040102731870e+00,3.386192504832107986e+00,-5.429784051217185770e+00,6.695743841020531661e+00,3.877495719557338294e+00,-6.501146264424999544e+00,6.118846755152026695e+00,-9.043314126152695920e+00,3.839826091070733582e+00,-7.849128791113411552e+00,-4.935696320262705328e+00,-3.458337804258396986e+00,-1.001842628512110522e+01,-9.900987492296196013e-01,4.749951456492840229e+00,3.349610837313168332e+00,1.305764516712510925e+00,2.885359874677423608e+00,-8.667034531784624463e+00,8.865913393815429977e-01,8.850194647642714685e+00,-4.813224555641086866e+00,1.627244392422758423e+00,8.074756775155988109e+00,6.416786293428795140e+00,-2.933533418176109020e+00,-2.261560830184552451e+00,8.578170427306385903e+00,-5.470721160295503260e+00,-5.524408507419113157e+00,-7.175713328641998956e+00,-3.252945736534080812e-01,-3.940440456877174036e+00,4.718401086267129951e-01,-8.971535671055576699e+00,-2.843240342193843695e+00,-2.034525171842945568e+00,4.424721293858677740e+00,1.618830880957293772e+00,-4.348563081149826814e+00,-9.331844306189186256e+00,-4.561173875010491763e+00,-1.098840927962537073e+00,9.000000000000000000e+00
-6.947304491190958053e+00,2.570044314922097506e+00,-6.327560996743322175e-01,4.320081020358182755e+00,5.359921380438436245e+00,-3.021139332579974024e+00,-5.440411769571598555e+00,5.939618329054290768e+00,9.343636327955232801e+00,7.858534361551146041e+00,-3.886023158872887073e+00,2.157958893543806267e-01,4.212472439119654410e+00,5.582630786512186027e+00,-4.220001202850088617e+00,8.756599326437681796e-01,-6.422053044660731569e-01,-9.621565508694317259e+00,5.500805217048005957e+00,8.830450128206074112e+00,-2.281970135194035354e+00,1.419159002552866422e+00,-8.644028188476477581e+00,-1.963008260111660519e+00,1.063899603419016415e+01,3.276432638258691021e+00,-2.522923456403494136e+00,6.239009998467491158e+00,-2.997187354590371111e+00,9.313886345993138693e-01,7.591608255566290708e+00,-9.106659902568796650e-01,5.875226580935716925e+00,-8.511222564634850940e+00,4.546462806202433704e+00,4.150654975507003464e+00,-6.906203810625114237e+00,8.935434167384350701e+00,-2.731842096611248216e+00,8.010675547203984337e+00,-9.003283809493240142e+00,-5.515606214687965192e+00,-9.099156446903425177e+00,2.709697756745422570e+00,1.864914262706735215e+00,9.706722674966701270e-01,-8.753914769461562884e+00,7.842582915683811162e-01,-3.720978276772307858e+00,-3.897020426923525349e-01,-7.963692593523415297e+00,2.596759212138844308e+00,4.758785686255865288e-01,-1.015186449868548735e+01,2.871467611615677207e+00,8.186963955026707040e+00,6.706430062444056261e+00,1.131494673133223472e+01,9.419859922032197019e+00,5.184057456810481135e+00,-3.594265454665198423e+00,2.360089037752063135e+00,5.617480854922969336e-01,-6.824341944206580024e+00,0.000000000000000000e+00
-5.223467025617948956e+00,6.841093493755412425e-01,-8.296320683976796673e+00,2.695340211709043032e+00,8.565651225195303198e+00,1.685346671109720251e+00,8.644212089106749985e+00,-6.584153772912713976e+00,-9.695120326553169576e+00,-9.665409364707382434e-01,9.684672811580467666e+00,5.964576819977535749e+00,-1.954915090939328248e+00,7.414490107811813502e+00,-4.494221213925968961e+00,-3.759614286836240105e+00,2.651086387469479000e+00,4.057819740435745892e+00,-9.743492576045632347e+00,-4.679908099976731073e+00,2.406282179588576930e+00,8.327282835595665844e+00,-5.812151369921968680e+00,-8.869343088290342791e+00,-4.150439091216404641e-01,3.563315066228256445e+00,-4.047534978389687232e+00,6.718374652250039603e+00,7.051463592560654803e+00,5.359747641163798093e+00,-4.235825082989005175e+00,8.087828887864711547e+00,8.069680537270544463e+00,5.017483331411392022e+00,7.455281119344183693e+00,-4.609593401293078152e+00,8.708973535877762018e-01,7.213467412955270497e+00,1.016852028856923518e+01,2.143252555751534949e+00,9.661200637513942979e+00,4.376653835315157615e+00,-8.299431022218714205e+00,7.368918066060769156e+00,-3.525854296904188168e+00,8.061392851818215632e+00,-1.625629071680693372e+00,-7.304019984029229917e+00,6.922887874149277643e+00,-9.441254357251491314e+00,4.534371942257227062e+00,-7.200983313538416475e+00,-7.239813883165954422e+00,3.183418357074105920e+00,1.081008242437635936e+01,5.033328714532375514e+00,6.368920750205930403e+00,-1.771913004585536022e+00,-6.600704276439170570e+00,-4.765186304516310756e+00,5.537671423456979269e+00,-9.386870588474797827e+00,-8.453735549825249773e-01,-6.865815157084042220e+00,6.000000000000000000e+00
-9.670548648057183172e+00,-7.596477603813299728e-01,5.881066127309085623e+00,8.664629393782837141e+00,-5.389949134067456349e+00,9.120687543551413867e+00,-1.099287899008623448e+01,-2.742330829283972093e+00,4.487547496396298463e+00,-9.196387436045498021e+00,2.031618735490603456e-01,-1.287352197475240212e+00,6.989585999085001333e+00,4.102414080023133458e+00,-4.779169876808946782e+00,-1.034345364292283342e+01,3.698744444326818037e+00,-1.999023036677017418e+00,7.210902208020852910e+00,8.498506828452602191e-01,8.623508088504779678e+00,5.823365283164251949e+00,-2.170548406377827533e+00,-9.686348333016105983e+00,-7.014358161998448082e+00,-4.791328017668299744e+00,1.507692301805658275e+00,1.667866579085834022e+00,-1.127736861994882211e+00,-7.782170076842960249e+00,5.235696206670379382e+00,4.205442792334992852e+00,-4.399856340938839594e+00,7.970640176315754388e+00,-7.900749520844130735e+00,-7.805502439124304637e+00,-2.845582527789213834e-01,8.540437316445073535e+00,-7.011802361516900284e+00,1.056169621255243385e+00,-8.129135170885744444e+00,-6.597712191841134555e+00,-8.877541659341140701e+00,8.077555291092972212e+00,-1.158954070567820738e+00,-7.542678691349130382e+00,4.511950675086572105e+00,-8.024977874017675816e-01,-2.025025928339574399e+00,4.548998001882516462e+00,-6.779373959405621264e+00,-3.386964345884420080e+00,-5.670289471913434909e+00,-3.822587766434274670e+00,-6.126502609817435996e+00,-6.706711325552968672e-01,2.846788590832776578e+00,-8.760708008685496040e+00,-5.840873028248794618e+00,-4.921485925304326159e+00,4.722854366403312909e+00,-3.156760530760756467e+00,1.436611176170707882e-01,4.052201606552537250e+00,1.000000000000000000e+01
-4.508418588101550384e+00,2.804518169728226873e+00,-1.190870207251536472e-01,-9.637595737282881103e+00,-9.687839323550763382e+00,7.398010571987381212e+00,7.014001934651854064e+00,8.701276220654818871e+00,-4.127385820338060896e+00,-3.448051037318742740e+00,4.683962709366164212e+00,1.886797753248686815e+00,9.609040985859204298e+00,1.940353820110455541e+00,-8.769451479294446017e+00,6.278236141171110063e+00,4.790712933557843556e+00,-8.244053697664179836e+00,8.404119061935052315e+00,-9.552943746152349647e+00,6.522103507448255399e+00,7.720697229441441323e+00,6.726540468355744373e+00,3.277765913272340015e+00,-4.369205974483081789e+00,1.757598020842705999e+00,-5.977016178209422215e+00,7.474377945533719370e+00,-6.429854968731208764e+00,-3.083291545494328378e+00,6.170105747599222923e+00,-3.849164827214343276e+00,3.835447735291761973e+00,-4.861571516978988150e+00,6.930763693464312425e+00,4.311946588343321451e+00,-5.469387579391193910e-01,-4.810726661001186066e+00,5.657678655475344875e+00,-7.314485007127189853e+00,-5.834353555975515526e+00,-5.765904177269868036e+00,2.518486732150298391e+00,1.273098265515203664e+00,1.096587766960049315e+01,-7.383966952434664499e+00,6.815978010342782056e+00,-7.020971695221484232e+00,-3.407448571181667774e+00,9.866021384580687226e+00,-8.251578462990359242e+00,-5.089130720109836581e+00,6.980847925734425807e+00,9.946080987158222086e+00,-7.225886158526474645e+00,3.003325093744628749e-01,-2.123784825850740798e-01,8.894279480717818487e+00,-7.921250339190837764e+00,-7.221699459479713923e+00,-9.653593184117447379e+00,-3.414511264266336887e+00,-6.304923332081579623e+00,-9.849731821834877721e+00,1.200000000000000000e+01
-6.293205693309945836e+00,-8.324985804022693614e+00,4.287220864036685342e+00,-5.497041432398551919e+00,7.873193574754814072e+00,-4.267844675956252942e+00,7.384348400823395941e+00,-4.533725399353377483e+00,-3.220476638944974823e+00,1.337292776401990180e+00,8.931691937006461801e-01,-1.249149709066138980e+00,-4.426638259125164510e+00,-2.604345864425730905e+00,-5.689524826593266305e-01,-1.553217411436812689e+00,-2.664519471861554578e+00,2.783208213549199783e+00,8.360622914219772994e+00,2.237080689526020905e+00,-1.536326467716395472e+00,-4.999605307355043493e+00,5.802206217846703318e+00,-7.428360640365299972e+00,1.660257871812102826e+00,5.537249274459062676e+00,5.586117109573396355e+00,-2.609169653631303376e+00,-6.300838190584851617e+00,5.336184079849060069e+00,1.022738963973137016e+00,3.701846871639291159e+00,2.960204685966316251e+00,-1.088843989975686988e+00,1.012609687941893633e+01,1.177151078270321882e+01,8.782667939555026670e-01,3.270171518193717652e+00,-9.382333860299084449e+00,6.687424663703020578e+00,1.043015017051005167e+01,-3.370504403153402606e+00,3.984571937374346007e+00,2.882222245813686801e+00,-1.246037080352743631e+00,1.392253070416142435e+00,5.705782710042258010e+00,-3.945745689209029017e+00,4.994601230282609272e-01,6.493804024494411742e+00,2.583243203617556105e+00,-1.733163063028682949e+00,-7.053918421809536099e+00,-1.285943682467750815e+00,9.479967101404273677e+00,5.384446045353797672e+00,-2.032415112794653478e+00,2.808287863493413639e+00,-1.095816700408227362e+01,1.042116831428273471e+01,1.807478583968906705e+00,5.976867740636624404e+00,8.821427150591588884e+00,-4.313945974752519952e+00,1.300000000000000000e+01
-9.746415956884092680e+00,-5.913909294371910708e-02,7.855593730014231113e+00,8.665727899588267391e+00,-5.805646268043404667e+00,1.131115058330158973e+01,-8.953247219088961373e+00,-3.501117175800367409e+00,6.900677048071137243e+00,-7.389542945515731986e+00,1.155028839747540559e-02,-3.099341344598074421e+00,5.848284292629764458e+00,4.325220429321215754e+00,-1.671632701238817909e+00,-9.090223983058900004e+00,3.430948661803707722e+00,1.303833375095486691e-01,5.772755800758409883e+00,8.275331948894958378e-01,9.291640908575159230e+00,6.759687862197222508e+00,-1.698386942051677284e+00,-1.063913495028685219e+01,-8.610938807312676246e+00,-4.076614184126040819e+00,3.023462364991162055e+00,2.921779499982960271e+00,8.967804356450276293e-01,-6.551152768377594526e+00,7.516276168390008117e+00,6.099979981497066994e+00,-3.508827768801765501e+00,7.062987396938839701e+00,-7.927519352406738662e+00,-7.646186004654660806e+00,-8.824715413755384041e-01,9.945317845456081329e+00,-8.895597657116020684e+00,5.785163380636780817e-01,-7.314346058434443520e+00,-6.763279014792932031e+00,-8.146449126884807157e+00,9.718755473850498205e+00,-2.279586835513567333e-01,-8.181277586184954487e+00,4.735560486412638603e+00,1.043464857240012034e+00,-2.651720023852362829e+00,4.239816238311637342e+00,-6.168560428465179157e+00,-4.606330368790164442e+00,-4.904465568584586599e+00,-2.721422915683533894e+00,-6.865467691310822573e+00,-1.655147502348048860e-01,2.026034512093000117e+00,-8.777575027458224710e+00,-5.121626588205412389e+00,-3.516764354758009414e+00,3.190741979143261631e+00,-3.441890395877476916e+00,-2.972648441998098967e+00,3.982580706489843969e+00,1.000000000000000000e+01
-6.850371786707888155e+00,7.188966880383818037e+00,2.249167922352039994e+00,1.386166900209553354e+00,2.943666509769412798e+00,1.925650295138257473e+00,-5.725445909293026325e+00,5.397000470731236454e+00,6.822678832038846508e+00,4.088332849575960992e+00,4.525947399711288455e+00,2.938433608185491153e-01,5.655162995517112101e+00,3.771345089549827279e+00,-3.905379897237406972e+00,3.628235078990031393e-01,-2.620345425812597107e+00,-9.775489517618519031e+00,1.463484341220482099e+00,6.748098890867056276e+00,9.089117388492949701e+00,3.671054049825074550e+00,-9.002914958061898787e+00,-9.726444594907419638e-01,-9.336925484646640072e+00,-6.042419767622628335e+00,1.163367832470679764e+00,-5.752961744521966736e+00,1.133449678766560664e+00,9.414108093134245792e-01,7.581005682018413516e+00,4.111648233915639494e+00,8.976075572887468823e+00,-3.836242019532158043e+00,-4.204322822506721735e+00,4.607598920688734445e+00,6.937948889380487927e+00,9.285515789590853331e+00,3.492039437242128397e+00,-5.194000348212295393e+00,1.494260709230863071e+00,7.201184314589412772e+00,2.161546301899762934e+00,-8.077835069104615684e+00,-2.610043134459839376e+00,1.059825431566131471e+01,-1.845619196162991749e+00,1.390967107352486298e+00,9.657113182035763632e-01,-5.053042298260882248e+00,-6.591412938505460062e+00,2.369174190602955227e-03,9.327454873635099730e+00,-2.474119367080903853e+00,5.139591758316890413e+00,-7.564093245232681895e+00,-9.678540823718762454e+00,-5.955444981192237641e+00,-5.375978086797851496e+00,-3.442615946882420008e+00,1.140739654586155893e+00,6.727902449851235644e+00,5.869975927212699673e+00,2.079421777016999595e+00,4.000000000000000000e+00
