f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
2.530720691981580561e-01,2.168849941574077622e+00,8.748632182305813743e+00,3.015488071711897256e+00,5.094190972577174570e+00,-7.249234037599414648e+00,3.698578784088141447e+00,5.998361438549816071e+00,1.719439101548479343e+00,-3.025380347581833052e-01,-6.984652906861589905e+00,3.300940612286853426e-01,1.632910606326609115e-01,8.931051861865251240e+00,-6.638948563698221506e-01,-1.330300193179028367e+00,5.000000000000000000e+00
-4.331659746006564227e+00,3.740958729714972897e+00,-2.026160502997504942e+00,-5.188103932816554575e+00,-4.737909393758105381e+00,-1.132511554870997195e+00,-8.496527013268242001e+00,2.342114573464060712e+00,5.547043232463086504e+00,7.476803302566413123e+00,-3.747509028233429795e+00,-3.024061362328330116e+00,-2.539797055316951990e+00,6.711026443577134515e+00,9.416683146223144618e+00,-2.358105751112300918e+00,1.400000000000000000e+01
7.130298464218457255e+00,-7.107886410066632799e+00,3.916840942136048831e+00,5.369434644697024694e+00,-4.883204762723200254e+00,8.388118231182101425e+00,-2.226547977853081672e-01,7.381323197617203569e+00,-9.297223015606091323e+00,-6.139106681390050113e+00,-8.478623794526097157e+00,3.508285313938521721e+00,2.970943482751976283e+00,1.195944455557832242e+00,-9.974035080507420048e+00,4.007656012039690907e-01,2.000000000000000000e+00
-6.096693481358789413e+00,3.235337740088511715e+00,8.862379884576755629e+00,7.428712122118256822e+00,1.106623684320085488e+01,6.496251675612580989e+00,1.087259443016500793e+00,-1.645926927427846076e+00,8.568419531044837001e+00,9.044107145935912584e+00,2.194683772584369308e+00,-2.485758743190380038e+00,-3.377031905550710089e+00,6.916595038330098255e+00,-5.261913970193353940e+00,2.410005498390152212e+00,1.000000000000000000e+01
-4.830852826165104474e+00,-2.646534228228011543e+00,-7.463234686174645915e+00,5.390429739385199426e+00,1.282095095575317645e+00,3.202251962501946991e+00,1.831572367511872468e+00,-2.806740532406861721e+00,-1.703093610674610847e+00,-1.816272848718507582e+00,-6.137459084025520539e-03,9.303413359355785062e+00,-2.233051454441988160e+00,-9.069543154659370998e+00,8.865028906560304733e+00,6.966267298727215618e+00,1.300000000000000000e+01
-5.045984395398244171e-01,7.318612303336910152e+00,8.270660246368663593e+00,-5.422848352675488925e+00,-3.013278570800993261e+00,-6.770099935158374826e+00,9.363624022498628463e+00,4.382861040304939948e+00,3.395363073264729969e+00,8.126626736485526692e+00,6.270293563848893470e+00,2.575081946564184321e+00,-5.316776487566063025e+00,-7.649254779094157186e+00,-3.297223445323812285e+00,3.749961576856460255e+00,7.000000000000000000e+00
-3.702511556161689033e+00,7.224562617715780954e-02,-7.057508022828351102e+00,3.360080871348266385e+00,1.873538459001849787e+00,-9.376874911174923000e+00,1.716115841877151826e+00,8.310777982238073847e+00,6.441865473833688682e+00,1.031678163368206036e+01,8.766499857216865976e+00,5.086860614234886668e+00,-3.841573904283790863e+00,3.761446474381547667e+00,-6.415183193967383124e-01,-5.720722569796554247e+00,3.000000000000000000e+00
2.144798002429337380e+00,-9.407020263871149979e+00,5.074396774098526741e+00,7.570092823058671705e+00,-2.518263179882028968e+00,1.613756441629397909e+00,-8.591962054346700128e+00,-3.232514368332714216e+00,8.922340314652846160e+00,3.299957602655274602e+00,-2.967547293988389789e+00,5.484720566709349043e+00,-4.153340042240742491e+00,1.313582904968446874e+00,8.256658052740867504e+00,-2.913405627184072699e+00,1.000000000000000000e+00
-3.327054317847447096e-02,-9.057947401682156396e+00,4.713456629765546246e+00,8.917826393311946376e+00,-3.278181333214661652e+00,2.844913997228630809e+00,-7.595341128023277655e+00,-1.686642114908274870e+00,8.773547407435435375e+00,3.863732820129951229e+00,-2.330579828155291633e+00,5.101069550704390387e+00,-4.150755340235088298e+00,1.234361529139478497e+00,6.865380237257279639e+00,-1.458684561583426298e+00,1.000000000000000000e+00
-6.226658360127033554e+00,1.386704151475954605e+00,-1.693519576559367801e+00,5.839135319902076127e+00,5.094247532036507486e+00,-5.241803717997382428e+00,-5.272765033706598103e+00,7.003322113296923668e+00,1.053237668406289629e+01,7.018981111400523609e+00,-3.013371244031433971e+00,-9.349488353503012661e-01,4.195327417389267843e+00,4.414104444899918711e+00,-1.721977016814699279e+00,8.327060746935310842e-01,0.000000000000000000e+00
-1.009103481026345950e+00,2.733523727112974200e+00,8.651018606411813749e+00,2.373084845054254988e+00,4.193627584156770283e+00,-7.630265936618680911e+00,3.459953894718302614e+00,5.938743984284806210e+00,3.746336986698100890e+00,-9.919507891253437348e-01,-6.423104670321453824e+00,2.260373060041287907e+00,1.939706224366680165e-01,8.661308883652635515e+00,-1.546046399299800367e+00,-4.438526676707337248e-01,5.000000000000000000e+00
-3.084637048778295032e+00,-1.146774740976731044e+00,-7.690453579079760793e+00,2.670932087107633190e+00,4.887915913893635667e-01,-9.382100645910385950e+00,2.558877635179840127e+00,7.458788908276410723e+00,7.516392487552455037e+00,1.055561740515197933e+01,1.077321405861154169e+01,6.024422970190859594e+00,-3.510924836582218322e+00,2.350507237804080329e+00,-9.352887982648661058e-02,-6.025410578250782301e+00,3.000000000000000000e+00
-8.069055683711217952e+00,-9.093647765363986224e+00,-4.051420938387258808e+00,2.147316943305236148e+00,6.749986873362068707e+00,-2.954512433655640091e+00,-6.766686054468054046e+00,-7.260826945719551340e+00,9.613699005319057633e+00,-7.078984897957009359e+00,-4.310515656427974740e+00,2.768479956664764430e+00,-1.027934543382742660e+01,7.952440234965648891e+00,9.331693580625483264e+00,1.040149630709017448e+00,8.000000000000000000e+00
-5.960821039661110099e+00,5.937683465616915512e+00,-6.956196860722441144e+00,-3.168826804700876743e+00,1.237374381023384373e+00,-6.755780970998149115e+00,5.816564114358317106e+00,1.008944006139743976e+01,8.214233771179440424e+00,6.732980478243872469e+00,1.890736937643490378e+00,7.197781248393011033e+00,5.667119274992660216e+00,4.592375423730669759e+00,-8.577483218578539237e+00,-1.341394669574274667e+00,1.200000000000000000e+01
-6.260831573331779865e+00,4.572417524679392997e+00,9.428114538952828028e+00,6.561359845138987623e+00,9.758296590554483174e+00,6.591022425087191827e+00,3.268031706848036899e-01,-6.690835914155348618e-01,8.755048289015817886e+00,9.384341660118268535e+00,2.023393233233043986e+00,-3.125885108093808817e+00,-3.095175364164953979e+00,6.864909724196904151e+00,-6.046699937782150869e+00,3.982436283245884390e+00,1.000000000000000000e+01
-7.623971894913974090e+00,-3.250643679773188133e+00,3.351654443001526484e+00,-5.843282031781604324e+00,4.361525046448671006e-01,-5.043568835413611673e+00,9.555448042065867398e+00,3.295805980875334384e+00,-2.692534746018205638e+00,-6.727786621596870020e+00,6.003407560943628596e+00,6.052777913011254007e+00,4.972053568114883859e+00,7.513951890728062466e+00,2.136599462996080945e+00,1.312341744344681205e+00,9.000000000000000000e+00
1.260423364555520953e+00,5.137736803131645047e+00,-9.353443218924883951e+00,2.363501985767228142e+00,6.368721945308297272e+00,5.375900683281660264e+00,3.663954556880728131e+00,-1.027175605164720729e-02,8.990087937998241685e+00,-7.916686129529003857e+00,-9.716111043373174994e+00,2.604896308044200914e+00,-7.646936981729292704e+00,8.447878298649245110e+00,-4.121538372533268380e+00,-6.104222297485506488e+00,6.000000000000000000e+00
-5.459556833085305705e+00,-2.713469208065330651e+00,-8.492693633229407624e+00,6.255198615133040541e+00,1.435217937776844366e+00,4.070662955335017763e+00,2.263462982342879126e+00,-1.333459901348499566e+00,-4.697385606354089749e-01,-1.257254265066070520e+00,-7.550865947495583042e-02,8.694785363770515474e+00,-1.849546664191896062e+00,-1.071148825747925493e+01,7.015880093776669213e+00,6.361515454445495266e+00,1.300000000000000000e+01
-2.709095737022754413e+00,-2.057312280936426929e-02,-6.636336539264488188e+00,2.625394548769555136e+00,7.983478765116740483e-01,-1.035496101558108784e+01,1.789150581919336958e+00,8.227509158152841451e+00,6.305302970775825244e+00,9.532177868717297997e+00,9.212411658150925220e+00,6.488883011818263213e+00,-4.582185030179699581e+00,3.040488573925532734e+00,-5.146419672995473649e-01,-6.138418225870772460e+00,3.000000000000000000e+00
-5.633802999445582493e+00,1.982911085784948124e+00,-6.504955240236679481e-01,6.200541770011825271e+00,6.377009629609070807e+00,-5.117670708181050188e+00,-5.059269125257467081e+00,5.266672524483926310e+00,9.530097236255148374e+00,8.043643259885655539e+00,-2.242451819320382178e+00,-1.477844378544317161e+00,3.224234654467307504e+00,4.471771712248755470e+00,-1.849748301973504372e+00,1.485949586258414001e+00,0.000000000000000000e+00
8.591286706571699128e-02,5.353355962946460878e+00,-7.346217299752638930e+00,2.898417144764684039e+00,6.899762495891057945e+00,4.568470878464776064e+00,4.977169202497234046e+00,2.343762576865854541e+00,9.620375138265067960e+00,-6.688583562709435881e+00,-8.690831586513230178e+00,1.610050546965910767e+00,-8.057787016892083543e+00,8.688407465057869317e+00,-5.520354023846685720e+00,-7.277808261828911718e+00,6.000000000000000000e+00
-1.966329842773067771e+00,1.541562533948383162e+00,9.252133712412645039e+00,1.790513550160990341e+00,4.290924001537952392e+00,-7.582735771174320405e+00,4.389834480135057504e+00,6.317592129436643056e+00,1.979863089544285693e+00,-1.728592871771703621e+00,-6.965398807486105959e+00,1.355922757121063693e+00,3.186185561383966247e-01,7.505532981728038067e+00,2.116693212311502315e-01,8.112665190028844897e-03,5.000000000000000000e+00
-6.313970121101188049e+00,3.094187544403029122e+00,8.472630699352690087e+00,8.135921673906771900e+00,9.511736884435931572e+00,6.691047294109029764e+00,6.912411202483763617e-01,-8.561143484475108867e-01,8.088785808217778595e+00,1.085907396640027045e+01,3.001046414186362199e+00,-3.219735967707376911e+00,-4.125572613532929367e+00,6.134522572733206225e+00,-6.607390538002101188e+00,3.742756092803454671e+00,1.000000000000000000e+01
-9.487648662980896486e-01,8.941664563294283496e+00,7.445559102443848332e+00,-5.018145330771663915e+00,-3.932274380641436640e+00,-7.758351107676294767e+00,8.396911649216836082e+00,3.521739250417822653e+00,5.521757043773884988e+00,7.584728664219467120e+00,5.223254153869805627e+00,2.932979991091707372e+00,-4.582669512595912487e+00,-7.178674074436325547e+00,-2.836133217893221925e+00,2.721266801795302115e+00,7.000000000000000000e+00
-8.680265779972177853e+00,-9.718075470161334550e+00,-2.912203376832627200e+00,2.031552830000349363e+00,6.813299548143453954e+00,-4.910583346764601842e+00,-6.615941384489829602e+00,-9.269073233157925529e+00,1.034228202961320875e+01,-6.035263711159115196e+00,-4.128294213265514045e+00,2.483801123782508835e+00,-9.834010718283964891e+00,6.679230961145456114e+00,1.043304672791052390e+01,-3.109807890298066368e-01,8.000000000000000000e+00
-1.503941793995255682e-01,-8.746829214645861938e+00,5.589734162083614954e+00,6.658080634037910173e+00,-2.423416793796940638e+00,2.813986762165441746e+00,-6.881669733352468121e+00,-1.998349566636007157e+00,1.038052345229517215e+01,2.300882440413677621e+00,-3.005581369726133101e+00,7.068268116990045868e+00,-3.697422597379445453e+00,1.656360009371243613e+00,8.829895825569344936e+00,-4.604768426360441591e-01,1.000000000000000000e+00
-1.592443293839179930e+00,6.002608758452854687e+00,5.689805489087880197e+00,2.851443477396259141e+00,1.970217859560592144e+00,-3.626533582191882044e-02,7.305540188207029217e+00,3.994291122311762088e+00,-1.386658724373777352e+00,-8.914388705361560028e+00,-1.735577658590539363e+00,3.899740033117880422e+00,8.359492260457390689e-02,-2.232962397011717393e+00,3.201103000449511349e+00,-6.996598841657614365e+00,1.100000000000000000e+01
-1.593241413494967951e+00,-1.013528642976365646e+01,-2.194765334717597938e+00,9.734467885206825599e+00,-7.137310679868047458e+00,-8.855040445476634048e+00,6.191228833288525024e+00,4.069386776927455429e+00,1.692341284838681403e+00,-9.309661348679377113e+00,-4.620158020882938033e+00,7.904447769334210783e+00,-2.626790540447448752e+00,-9.467792950968503263e-01,-9.332968628176057990e+00,-4.717219828260231118e+00,4.000000000000000000e+00
-1.833021766943062847e+00,-1.083858602859944398e+01,-7.727455461381671498e-02,8.540875779982485483e+00,-6.903929347326698718e+00,-7.653179607508732829e+00,3.809965095243923017e+00,2.826732330972610008e+00,-2.351205289936486587e-01,-6.832672242055122247e+00,-6.722110997633594209e+00,7.693015865082355020e+00,-2.745188774794873332e+00,2.024810788278293305e+00,-8.879633840869711747e+00,-4.131489888701930013e+00,4.000000000000000000e+00
-8.761079512173861161e+00,-1.606725869054255851e+00,3.852556077564811776e+00,-7.926713049627641894e+00,5.830893707359011691e-01,-5.192919423077029251e+00,7.695015312361181081e+00,3.007178246323663817e+00,-6.589983710523728888e+00,-7.551015612618208195e+00,5.416008936444574928e+00,5.372819067408107330e+00,5.909677526845579898e+00,7.885632398320470138e+00,4.600969935967182067e+00,1.671179727966425332e+00,9.000000000000000000e+00
-5.054600451364721359e+00,2.491148637090837337e+00,-1.296519686595616783e+00,4.961490186181396922e+00,6.633210741338184668e+00,-2.613635431000033371e+00,-4.194828572547446122e+00,5.033704486357782670e+00,1.107391822132163739e+01,8.053552141951069387e+00,-2.657416381036218134e+00,-3.509009622532464068e-01,3.520485606791966315e+00,4.065376027505501533e+00,-2.783489007628964007e+00,2.417150347447292624e+00,0.000000000000000000e+00
-3.529467693306224785e+00,6.961964426027019703e-01,-9.144255366967682264e+00,2.714539512921144926e+00,9.813502692182424214e-01,-9.597152361466678272e+00,1.881467370568942421e+00,8.155756882767011717e+00,4.621321475644295518e+00,9.123212905407882545e+00,9.818871063403523891e+00,7.443157355026107425e+00,-6.176894853578398070e+00,3.246971914703461692e+00,4.200933644886095664e-01,-6.779720518863847190e+00,3.000000000000000000e+00
1.119439787188478252e+00,6.005537355206793215e+00,-9.329311137490037709e+00,4.409637073622318049e+00,5.768395046756500832e+00,4.620843897290940028e+00,4.523450268881458847e+00,3.668952141444790094e-01,9.367816368414398909e+00,-6.260374895342782686e+00,-9.712053238710659286e+00,1.425851743747764022e+00,-7.042350463329221100e+00,1.017640801100776216e+01,-3.277562993113849465e+00,-6.538608918393975955e+00,6.000000000000000000e+00
3.034224373907494221e-01,5.702831555928594476e+00,-9.560832129691895886e+00,4.522699237003899420e+00,5.603081530607732397e+00,3.472408946367470772e+00,7.138219569680762433e+00,-1.146531535490176168e-01,8.768408098548816199e+00,-7.803668612864662180e+00,-8.115885655812560273e+00,1.636367341090100958e+00,-8.269498479823829129e+00,1.027019224501025008e+01,-2.259421269695243595e+00,-5.722393640192361630e+00,6.000000000000000000e+00
-3.719395718373134763e+00,-9.298165405973243480e+00,-1.135209434731118794e+00,9.834393373860912391e+00,-7.305969443678653086e+00,-6.315502042392414417e+00,5.751275768436951097e+00,8.407454138966607982e-01,5.032785625995719325e-01,-7.419528337172129895e+00,-4.700129165370053208e+00,8.462791612822059051e+00,-5.396747322279182857e-01,-3.554012604041771883e-01,-1.075006729521394178e+01,-3.772494780807710058e+00,4.000000000000000000e+00
-7.987143737718771064e+00,-8.530845763599844034e+00,-3.134286208865227241e+00,3.473110665120384244e+00,7.522965473728437047e+00,-3.502481724419664211e+00,-7.093467398008717062e+00,-7.129917940530065223e+00,1.071565105182985711e+01,-6.531433805246719793e+00,-3.177596369448078217e+00,1.927898347682974745e+00,-9.378488195835869234e+00,8.086587767162539464e+00,9.952365922075756544e+00,-7.367710990252196446e-02,8.000000000000000000e+00
-8.105407840902671524e+00,3.183319044140689336e+00,-8.366899233002467184e+00,-2.986112616562400568e+00,3.325454416570189586e+00,-8.739992613789343778e+00,6.424442312697966173e+00,7.469395960546766133e+00,1.050967796726706638e+01,7.920245893456849373e+00,2.512674598196658948e+00,9.203122578506103935e+00,3.848471714821899869e+00,4.555764718796866397e+00,-8.042494312705166237e+00,-2.091188956196537774e+00,1.200000000000000000e+01
-6.072673548156920731e+00,2.681362569230274495e+00,-1.371124529335032260e+00,5.114796456050810569e+00,4.601393823935083560e+00,-4.348583722225207282e+00,-4.005856240641580968e+00,8.248518814580037883e+00,9.482247423257764041e+00,8.053443230206537962e+00,-3.064273583767711084e+00,4.202888305926724133e-01,4.359710591915225031e+00,3.412738252085833590e+00,-3.708628166186570319e+00,2.147061513802278832e+00,0.000000000000000000e+00
-1.688570397330700690e+00,5.547462105620716954e+00,6.593606594003085242e+00,3.784174762395511316e+00,2.195564513269616658e+00,3.941834872134680756e-01,7.167872983080100013e+00,4.437484216558359229e+00,-1.230352297886222246e+00,-9.631932198549344903e+00,-3.597769776851349022e+00,4.981249032148539868e+00,2.948423012132896925e-01,-2.166394090913243531e+00,4.242102537911935478e+00,-8.884048115226907072e+00,1.100000000000000000e+01
-9.324789040287633668e+00,-7.705610717195320980e+00,-3.131201533810620941e+00,6.498762870813856729e-01,6.696828630580565545e+00,-4.032831158351403822e+00,-6.625525833373140827e+00,-6.607938010009183571e+00,1.032287513031480408e+01,-5.726006908045473409e+00,-3.476973849557555951e+00,2.641830714883467657e+00,-9.733908682921692090e+00,8.018221441976894681e+00,9.936130268716805602e+00,4.379224243537783723e-01,8.000000000000000000e+00
-3.450827594321972835e+00,-2.845639223420857178e+00,-8.011445974297254580e+00,5.405283503736833417e+00,1.991901214817549115e-01,4.344059610072449118e+00,2.364517551823058561e+00,-2.426106802376989613e+00,-1.821543077068989991e+00,-1.983940101791525024e+00,-4.797215354365136353e-02,1.027758646057898595e+01,-9.151629652170036877e-01,-9.477999679638040575e+00,9.743139157616592883e+00,8.822022281163457436e+00,1.300000000000000000e+01
-5.904337576362340911e+00,3.859353680299458578e+00,7.933406084566080985e+00,8.000036034465336954e+00,9.607917510019456486e+00,6.868018683342410391e+00,1.636599363541328511e+00,-1.751775320808975689e+00,7.290079571479350484e+00,7.775170404189607254e+00,2.672748797134741672e+00,-8.535493151173909609e-01,-2.754287762533385475e+00,7.609527793887224334e+00,-7.245071935945428976e+00,5.597618555874356083e+00,1.000000000000000000e+01
-2.305316487178727947e-01,9.682488715018036984e+00,7.032825655372864304e+00,-6.258280470592593403e+00,-2.660474580755974205e+00,-5.829797800123334817e+00,8.963345351389717663e+00,3.980479707343917983e+00,5.609901115241452629e+00,7.703525515797482903e+00,6.340317410336344217e+00,2.526103103452895571e+00,-2.678553591822957713e+00,-5.992897726435575834e+00,-3.704310351985711680e+00,3.636895711528735031e+00,7.000000000000000000e+00
1.489798407905172262e+00,8.179505649979809334e+00,-7.784157536215255746e+00,3.448754705762378858e+00,4.614261811328434604e+00,4.327178331446530635e+00,6.697071261341137394e+00,6.966590502902756388e-01,9.631778481761433142e+00,-6.859607274974764302e+00,-8.990469826672635278e+00,1.391267534489833535e+00,-8.324511483564212000e+00,7.982963430283096073e+00,-3.697243312443764918e+00,-5.098879064353058155e+00,6.000000000000000000e+00
-7.326740557717133839e+00,5.700793206413931280e+00,-6.576976905506773718e+00,-1.200121497543096716e+00,2.801248468295054028e+00,-6.990402917280531092e+00,5.923392630267986902e+00,7.400546816320228594e+00,8.696119397446105737e+00,7.965041336681334627e+00,9.008762209329150838e-01,8.596355827578197051e+00,3.945847286240682372e+00,4.478061246315247601e+00,-8.590470052012637581e+00,-1.572951639281066960e+00,1.200000000000000000e+01
-6.378787455127596928e+00,5.529753973788269938e+00,-6.833390309859455947e+00,-2.929002208125877083e+00,3.056643373591614310e+00,-8.527851475362442812e+00,5.632211224463969934e+00,1.006053826765780457e+01,1.061693667961477949e+01,8.850115225550673870e+00,2.471252620162573521e+00,8.602127945568923906e+00,5.024057030564545556e+00,4.337532224531131853e+00,-9.444474910586899696e+00,-1.533422966405276977e+00,1.200000000000000000e+01
-3.185570045845528053e+00,3.146042511505888761e+00,-3.046988308123894207e+00,-5.932995317913322353e+00,-6.214594906187290491e+00,-1.211127969733276188e+00,-8.871590561188737567e+00,2.052689865946597969e+00,5.175029319329132349e+00,8.326952805977436256e+00,-1.658119559711688229e+00,-4.824443151898628379e+00,-2.829438941974638855e+00,6.142857621446685457e+00,9.357599954330343195e+00,-1.747220736416596809e+00,1.400000000000000000e+01
-1.210410521325671285e+00,2.383440198069229243e+00,8.048714323447882180e+00,2.526198602549837080e+00,4.321855759299595867e+00,-7.225517562600177968e+00,4.711539027056111273e+00,7.470573413706636856e+00,9.432966488270528860e-01,-2.001955500196374693e+00,-6.696801249235575959e+00,1.931928091642882483e+00,2.550708363186698691e+00,9.847645610382420145e+00,8.226538446172637631e-01,2.384171217762666162e-01,5.000000000000000000e+00
-8.191411552871922908e+00,-9.592126251772651102e+00,-2.904427703970077435e+00,1.630584580691828656e+00,7.252803626991386921e+00,-2.723673432660109306e+00,-6.422398282297174354e+00,-7.484695619664481825e+00,1.017407852203562157e+01,-7.669446637927353372e+00,-2.814831582511877262e+00,1.733330569199514892e+00,-8.926959194170695611e+00,7.644708406344332907e+00,9.799205412301468243e+00,2.917911326387793158e-01,8.000000000000000000e+00
-3.488133423626296192e+00,5.240295377024899892e+00,5.509067697401095032e+00,3.755613103985808721e+00,1.846744971563123894e+00,3.352240776117290100e-01,6.302865098198211946e+00,3.804507345547122554e+00,-7.348566569995294007e-01,-9.811984670201050918e+00,-2.461754836890099440e+00,5.089372466032709319e+00,-1.421800072705375673e+00,-3.716099138818802938e+00,3.743180970481139624e+00,-7.406681823632503381e+00,1.100000000000000000e+01
5.417203780486607556e+00,-6.812931014244662187e+00,3.700974455969300081e+00,3.250103651026215346e+00,-6.414346722041861959e+00,8.351704913634868888e+00,-1.460758366461593072e+00,8.404917500714283563e+00,-8.914660644933956490e+00,-5.608734935844983838e+00,-9.464811884684856125e+00,3.403381777061358360e+00,1.805370452287780925e+00,-2.479159440293768890e-01,-1.021281491030390320e+01,1.482165536090515268e+00,2.000000000000000000e+00
-6.188863568542473992e+00,4.186682211488201411e+00,7.887397359003825770e+00,8.372165217100922874e+00,9.678080914576353777e+00,7.944039200989935878e+00,2.277105641477803033e+00,-1.397274800386871796e-01,8.325814692440880904e+00,9.070804135554567438e+00,1.320316747384536082e+00,-3.243852369210904030e+00,-2.717220774147109275e+00,8.123530191914985821e+00,-4.830733781198022214e+00,4.615426924700349431e+00,1.000000000000000000e+01
-4.873925821747004505e+00,1.438488785869534714e-01,-8.586782060193325350e+00,6.269585987744592526e-01,2.704687494277557391e+00,-1.045229632241788842e+01,2.834130559840741359e+00,9.399711057917688350e+00,5.257361372351999407e+00,1.060574831309671140e+01,9.713748873281348395e+00,5.555190185225383992e+00,-4.487062598351007736e+00,2.684312322837286935e+00,-1.810776524658064268e-02,-6.096296350717070212e+00,3.000000000000000000e+00
1.571456926864533532e+00,6.200519557879097476e+00,-7.843998158473973525e+00,2.957795373621298296e+00,5.957612711474386202e+00,5.492240612616852147e+00,6.069896977370814461e+00,1.439293859437125178e+00,9.184781224999140292e+00,-7.163082120347986859e+00,-9.979200837062590423e+00,1.363494223778322079e+00,-7.742551683448705369e+00,8.641877816968532855e+00,-2.852365882992768498e+00,-6.765353124526675366e+00,6.000000000000000000e+00
-6.762786583964495613e+00,1.265726242233421894e+00,-6.786659230141205423e-01,5.604361756338500200e+00,5.471004298758858297e+00,-3.686411726887055984e+00,-4.961432818862002492e+00,5.468032645650545476e+00,9.215137905142348984e+00,7.181476028193036321e+00,-3.116628107782214219e+00,1.069531715868714761e+00,2.210912713174930211e+00,4.426341280907331921e+00,-3.131555566844800520e+00,1.431697700255673222e+00,0.000000000000000000e+00
